108 0.427351 0.520147 0.637363 0.769231 0.842491
109 0.437119 0.520147 0.637363 0.774115 0.842491
110 0.437119 0.525031 0.637363 0.778999 0.842491
111 0.437119 0.525031 0.647131 0.778999 0.852259
112 0.442003 0.529915 0.647131 0.793651 0.857143
113 0.437119 0.525031 0.652015 0.788767 0.862027
114 0.446887 0.529915 0.656899 0.793651 0.866911
115 0.446887 0.529915 0.656899 0.793651 0.862027
116 0.451771 0.534799 0.666667 0.798535 0.871795
117 0.446887 0.539683 0.666667 0.803419 0.876679
118 0.451771 0.539683 0.671551 0.808303 0.886447
119 0.461539 0.544567 0.666667 0.813187 0.881563
120 0.456655 0.549451 0.671551 0.818071 0.886447
121 0.456655 0.549451 0.676435 0.813187 0.896215
122 0.456655 0.549451 0.681319 0.822955 0.891331
123 0.461539 0.554335 0.686203 0.827839 0.896215
124 0.461539 0.559219 0.691087 0.827839 0.901099
125 0.471307 0.559219 0.691087 0.832723 0.905983
126 0.466423 0.564103 0.691087 0.842491 0.910867
127 0.476191 0.564103 0.691087 0.837607 0.915751
128 0.476191 0.564103 0.700855 0.842491 0.915751
129 0.471307 0.573871 0.700855 0.842491 0.915751
130 0.476191 0.573871 0.710623 0.852259 0.920635
131 0.481075 0.578755 0.705739 0.852259 0.930403
132 0.481075 0.573871 0.720391 0.852259 0.930403
133 0.481075 0.568987 0.720391 0.857143 0.935287
134 0.481075 0.578755 0.715507 0.866911 0.940171
135 0.481075 0.583639 0.715507 0.871795 0.940171
136 0.481075 0.578755 0.725275 0.871795 0.949939
137 0.485959 0.583639 0.725275 0.871795 0.954823
138 0.490843 0.593407 0.725275 0.881563 0.954823
139 0.490843 0.593407 0.735043 0.881563 0.959707
140 0.490843 0.598291 0.735043 0.886447 0.959707
141 0.500611 0.608059 0.735043 0.886447 0.959707
142 0.495727 0.603175 0.739927 0.896215 0.964591
143 0.500611 0.598291 0.744811 0.891331 0.969475
144 0.495727 0.608059 0.749695 0.901099 0.969475
145 0.500611 0.603175 0.749695 0.901099 0.979243
146 0.505495 0.608059 0.759463 0.901099 0.979243
147 0.510379 0.612943 0.754579 0.905983 0.984127
148 0.505495 0.608059 0.759463 0.910867 0.984127
149 0.510379 0.612943 0.764347 0.915751 0.989011
150 0.510379 0.617827 0.764347 0.920635 0.993895
151 0.515263 0.617827 0.769231 0.920635 0.993895
152 0.515263 0.617827 0.769231 0.920635 0.998779
153 0.515263 0.622711 0.774115 0.925519 1.003663
154 0.520147 0.627595 0.769231 0.920635 1.003663
155 0.520147 0.627595 0.774115 0.930403 1.003663
156 0.520147 0.632479 0.778999 0.940171 1.008547
157 0.520147 0.632479 0.783883 0.935287 1.018315
158 0.525031 0.632479 0.783883 0.940171 1.018315
159 0.520147 0.632479 0.783883 0.945055 1.023199
160 0.525031 0.637363 0.793651 0.945055 1.018315
161 0.529915 0.642247 0.788767 0.949939 1.028083
162 0.529915 0.652015 0.793651 0.949939 1.028083
163 0.529915 0.647131 0.793651 0.959707 1.032967
164 0.534799 0.647131 0.803419 0.959707 1.037851
165 0.534799 0.652015 0.803419 0.959707 1.037851
166 0.534799 0.661783 0.808303 0.964591 1.037851
167 0.534799 0.652015 0.803419 0.969475 1.047619
168 0.539683 0.666667 0.803419 0.969475 1.047619
169 0.539683 0.661783 0.813187 0.974359 1.052503
170 0.539683 0.656899 0.818071 0.979243 1.052503
171 0.544567 0.661783 0.818071 0.979243 1.057387
172 0.544567 0.661783 0.822955 0.979243 1.057387
173 0.554335 0.661783 0.818071 0.979243 1.062271
174 0.549451 0.666667 0.822955 0.989011 1.067155
175 0.549451 0.671551 0.822955 0.989011 1.072039
176 0.554335 0.671551 0.827839 0.989011 1.067155
177 0.554335 0.676435 0.827839 0.998779 1.072039
178 0.554335 0.666667 0.837607 0.993895 1.072039
179 0.554335 0.676435 0.837607 0.998779 1.076923
180 0.568987 0.676435 0.832723 1.003663 1.081807
181 0.559219 0.681319 0.837607 1.008547 1.081807
182 0.564103 0.686203 0.837607 1.008547 1.086691
183 0.564103 0.686203 0.837607 1.013431 1.086691
184 0.559219 0.681319 0.847375 1.008547 1.091575
185 0.559219 0.686203 0.847375 1.018315 1.091575
186 0.568987 0.691087 0.847375 1.013431 1.096459
187 0.564103 0.691087 0.852259 1.023199 1.096459
188 0.568987 0.695971 0.857143 1.018315 1.096459
189 0.568987 0.695971 0.852259 1.023199 1.101343
190 0.568987 0.700855 0.852259 1.028083 1.101343
191 0.568987 0.700855 0.862027 1.028083 1.106228
192 0.578755 0.700855 0.862027 1.028083 1.106228
193 0.573871 0.700855 0.866911 1.032967 1.111112
194 0.578755 0.705739 0.866911 1.032967 1.115996
195 0.573871 0.705739 0.866911 1.037851 1.120880
196 0.588523 0.720391 0.871795 1.037851 1.115996
197 0.583639 0.705739 0.871795 1.042735 1.120880
198 0.578755 0.710623 0.866911 1.042735 1.125764
199 0.578755 0.715507 0.876679 1.042735 1.125764
200 0.583639 0.715507 0.881563 1.052503 1.125764
201 0.588523 0.715507 0.881563 1.052503 1.125764
202 0.583639 0.720391 0.881563 1.057387 1.135532
203 0.588523 0.715507 0.886447 1.052503 1.135532
204 0.588523 0.715507 0.886447 1.057387 1.140416
205 0.588523 0.720391 0.886447 1.057387 1.140416
206 0.593407 0.725275 0.891331 1.062271 1.145300
207 0.593407 0.725275 0.896215 1.062271 1.145300
208 0.593407 0.730159 0.896215 1.067155 1.145300
209 0.593407 0.730159 0.896215 1.067155 1.140416
210 0.598291 0.735043 0.901099 1.067155 1.155068
211 0.603175 0.735043 0.901099 1.072039 1.145300
212 0.598291 0.735043 0.905983 1.076923 1.155068
213 0.603175 0.739927 0.905983 1.076923 1.159952
214 0.608059 0.739927 0.910867 1.076923 1.159952
215 0.603175 0.739927 0.905983 1.081807 1.155068
216 0.612943 0.749695 0.910867 1.081807 1.155068
217 0.603175 0.744811 0.910867 1.081807 1.159952
218 0.608059 0.744811 0.915751 1.086691 1.164836
219 0.612943 0.744811 0.920635 1.086691 1.169720
220 0.612943 0.749695 0.920635 1.091575 1.169720
221 0.612943 0.749695 0.920635 1.096459 1.174604
222 0.622711 0.749695 0.920635 1.096459 1.174604
223 0.617827 0.754579 0.925519 1.096459 1.179488
224 0.612943 0.754579 0.925519 1.096459 1.174604
225 0.617827 0.754579 0.925519 1.101343 1.179488
226 0.622711 0.754579 0.930403 1.101343 1.184372
227 0.617827 0.749695 0.935287 1.106228 1.184372
228 0.622711 0.764347 0.935287 1.106228 1.184372
229 0.627595 0.759463 0.935287 1.111112 1.189256
230 0.622711 0.764347 0.935287 1.111112 1.189256
231 0.627595 0.764347 0.935287 1.111112 1.189256
232 0.627595 0.769231 0.940171 1.115996 1.194140
233 0.617827 0.764347 0.940171 1.120880 1.199024
234 0.627595 0.774115 0.940171 1.115996 1.194140
235 0.632479 0.769231 0.949939 1.120880 1.194140
236 0.632479 0.774115 0.945055 1.120880 1.199024
237 0.632479 0.774115 0.949939 1.125764 1.203908
238 0.632479 0.774115 0.949939 1.125764 1.208792
239 0.632479 0.778999 0.954823 1.125764 1.203908
240 0.632479 0.774115 0.954823 1.125764 1.208792
241 0.637363 0.778999 0.954823 1.130648 1.213676
242 0.632479 0.778999 0.954823 1.135532 1.213676
243 0.637363 0.783883 0.959707 1.135532 1.213676
244 0.642247 0.783883 0.964591 1.135532 1.213676
245 0.642247 0.783883 0.964591 1.140416 1.218560
246 0.642247 0.783883 0.964591 1.140416 1.218560
247 0.642247 0.788767 0.964591 1.145300 1.218560
248 0.647131 0.788767 0.964591 1.145300 1.218560
249 0.647131 0.798535 0.969475 1.145300 1.228328
250 0.642247 0.788767 0.969475 1.150184 1.223444
251 0.652015 0.793651 0.974359 1.150184 1.228328
252 0.656899 0.803419 0.974359 1.150184 1.223444
253 0.652015 0.798535 0.969475 1.155068 1.233212
254 0.656899 0.798535 0.974359 1.155068 1.233212
255 0.656899 0.798535 0.974359 1.155068 1.233212
256 0.656899 0.803419 0.979243 1.159952 1.238096
257 0.652015 0.803419 0.979243 1.159952 1.233212
258 0.661783 0.803419 0.979243 1.164836 1.238096
259 0.656899 0.813187 0.984127 1.164836 1.238096
260 0.661783 0.808303 0.984127 1.164836 1.242980
261 0.656899 0.808303 0.989011 1.164836 1.242980
262 0.656899 0.808303 0.984127 1.169720 1.247864
263 0.661783 0.813187 0.993895 1.164836 1.242980
264 0.656899 0.813187 0.993895 1.164836 1.247864
265 0.666667 0.813187 0.993895 1.174604 1.247864
266 0.666667 0.818071 0.993895 1.169720 1.247864
267 0.666667 0.813187 0.998779 1.179488 1.252748
268 0.666667 0.818071 0.998779 1.179488 1.257632
269 0.666667 0.813187 0.998779 1.179488 1.252748
270 0.666667 0.818071 1.003663 1.184372 1.252748
271 0.676435 0.818071 0.998779 1.179488 1.257632
272 0.671551 0.822955 1.003663 1.184372 1.257632
273 0.671551 0.822955 1.003663 1.184372 1.262516
274 0.671551 0.822955 1.008547 1.184372 1.262516
275 0.676435 0.827839 1.008547 1.189256 1.267400
276 0.671551 0.827839 1.003663 1.194140 1.267400
277 0.671551 0.822955 1.008547 1.194140 1.267400
278 0.676435 0.827839 1.013431 1.194140 1.267400
279 0.671551 0.822955 1.013431 1.194140 1.267400
280 0.681319 0.837607 1.013431 1.194140 1.267400
281 0.676435 0.832723 1.018315 1.194140 1.272284
282 0.676435 0.832723 1.013431 1.199024 1.277168
283 0.676435 0.837607 1.018315 1.199024 1.272284
284 0.686203 0.837607 1.018315 1.203908 1.277168
285 0.676435 0.837607 1.018315 1.199024 1.277168
286 0.681319 0.837607 1.023199 1.203908 1.277168
287 0.686203 0.837607 1.023199 1.199024 1.277168
288 0.681319 0.842491 1.028083 1.203908 1.282052
289 0.681319 0.842491 1.028083 1.208792 1.282052
290 0.686203 0.842491 1.028083 1.208792 1.282052
291 0.691087 0.842491 1.023199 1.208792 1.286936
292 0.686203 0.842491 1.028083 1.213676 1.286936
293 0.686203 0.842491 1.032967 1.208792 1.282052
294 0.691087 0.842491 1.037851 1.208792 1.286936
295 0.686203 0.847375 1.032967 1.213676 1.296704
296 0.686203 0.842491 1.032967 1.213676 1.296704
297 0.691087 0.847375 1.032967 1.223444 1.291820
298 0.695971 0.852259 1.032967 1.218560 1.291820
299 0.695971 0.837607 1.037851 1.223444 1.296704
300 0.691087 0.852259 1.042735 1.218560 1.291820
301 0.695971 0.852259 1.037851 1.223444 1.296704
302 0.695971 0.852259 1.037851 1.223444 1.291820
303 0.691087 0.847375 1.042735 1.228328 1.296704
304 0.700855 0.852259 1.042735 1.223444 1.301588
305 0.695971 0.852259 1.047619 1.223444 1.301588
306 0.700855 0.857143 1.042735 1.228328 1.301588
307 0.700855 0.857143 1.042735 1.228328 1.301588
308 0.700855 0.862027 1.042735 1.233212 1.306472
309 0.705739 0.862027 1.052503 1.228328 1.306472
310 0.710623 0.862027 1.047619 1.233212 1.311356
311 0.705739 0.862027 1.052503 1.233212 1.311356
312 0.695971 0.857143 1.047619 1.238096 1.311356
313 0.705739 0.862027 1.052503 1.233212 1.311356
314 0.700855 0.862027 1.057387 1.233212 1.311356
315 0.695971 0.866911 1.057387 1.238096 1.311356
316 0.705739 0.862027 1.057387 1.242980 1.316240
317 0.710623 0.866911 1.052503 1.238096 1.311356
318 0.705739 0.866911 1.052503 1.238096 1.316240
319 0.700855 0.876679 1.057387 1.242980 1.316240
320 0.700855 0.866911 1.067155 1.242980 1.316240
321 0.710623 0.871795 1.057387 1.242980 1.321124
322 0.705739 0.871795 1.057387 1.247864 1.321124
323 0.710623 0.866911 1.062271 1.247864 1.321124
324 0.705739 0.871795 1.067155 1.247864 1.321124
325 0.715507 0.876679 1.067155 1.247864 1.321124
326 0.705739 0.871795 1.062271 1.247864 1.326008
327 0.705739 0.871795 1.067155 1.247864 1.326008
328 0.710623 0.871795 1.067155 1.247864 1.330892
329 0.715507 0.876679 1.067155 1.247864 1.326008
330 0.710623 0.871795 1.072039 1.252748 1.326008
331 0.715507 0.876679 1.076923 1.247864 1.330892
332 0.715507 0.876679 1.076923 1.257632 1.330892
333 0.710623 0.876679 1.072039 1.257632 1.330892
334 0.715507 0.881563 1.072039 1.257632 1.335776
335 0.720391 0.881563 1.067155 1.257632 1.330892
336 0.715507 0.881563 1.076923 1.257632 1.335776
337 0.715507 0.881563 1.076923 1.262516 1.335776
338 0.720391 0.881563 1.076923 1.262516 1.340660
339 0.720391 0.886447 1.072039 1.262516 1.340660
340 0.715507 0.886447 1.076923 1.262516 1.335776
341 0.725275 0.886447 1.076923 1.267400 1.340660
342 0.730159 0.881563 1.081807 1.262516 1.340660
343 0.720391 0.886447 1.081807 1.262516 1.340660
344 0.720391 0.886447 1.081807 1.262516 1.340660
345 0.725275 0.891331 1.081807 1.262516 1.345544
346 0.725275 0.891331 1.081807 1.267400 1.340660
347 0.720391 0.891331 1.081807 1.272284 1.340660
348 0.725275 0.891331 1.081807 1.272284 1.345544
349 0.730159 0.891331 1.091575 1.272284 1.345544
350 0.730159 0.891331 1.086691 1.272284 1.345544
351 0.725275 0.891331 1.081807 1.272284 1.350428
352 0.725275 0.891331 1.081807 1.272284 1.350428
353 0.730159 0.896215 1.086691 1.272284 1.350428
354 0.730159 0.896215 1.086691 1.277168 1.350428
355 0.730159 0.891331 1.086691 1.277168 1.350428
356 0.730159 0.901099 1.091575 1.277168 1.345544
357 0.725275 0.896215 1.091575 1.277168 1.350428
358 0.735043 0.896215 1.091575 1.282052 1.350428
359 0.730159 0.901099 1.091575 1.277168 1.350428
360 0.730159 0.896215 1.096459 1.277168 1.355312
361 0.735043 0.896215 1.091575 1.282052 1.355312
362 0.730159 0.896215 1.096459 1.282052 1.355312
363 0.735043 0.901099 1.096459 1.282052 1.355312
364 0.730159 0.901099 1.096459 1.282052 1.355312
365 0.735043 0.901099 1.091575 1.286936 1.355312
366 0.735043 0.901099 1.096459 1.282052 1.355312
367 0.739927 0.901099 1.096459 1.286936 1.360196
368 0.739927 0.910867 1.096459 1.286936 1.360196
369 0.735043 0.901099 1.096459 1.286936 1.360196
370 0.735043 0.905983 1.101343 1.286936 1.360196
371 0.739927 0.910867 1.096459 1.286936 1.360196
372 0.739927 0.901099 1.101343 1.291820 1.360196
373 0.739927 0.905983 1.101343 1.291820 1.360196
374 0.739927 0.905983 1.101343 1.291820 1.369964
375 0.735043 0.910867 1.101343 1.291820 1.365080
376 0.739927 0.910867 1.106228 1.291820 1.365080
377 0.739927 0.910867 1.106228 1.286936 1.369964
378 0.744811 0.910867 1.106228 1.296704 1.369964
379 0.744811 0.905983 1.106228 1.296704 1.369964
380 0.739927 0.901099 1.115996 1.296704 1.369964
381 0.744811 0.910867 1.106228 1.296704 1.369964
382 0.739927 0.915751 1.111112 1.291820 1.369964
383 0.744811 0.910867 1.111112 1.301588 1.369964
384 0.739927 0.910867 1.106228 1.301588 1.369964
385 0.744811 0.910867 1.106228 1.296704 1.369964
386 0.744811 0.915751 1.111112 1.301588 1.374848
387 0.749695 0.920635 1.111112 1.301588 1.374848
388 0.744811 0.915751 1.115996 1.301588 1.369964
389 0.744811 0.925519 1.111112 1.306472 1.374848
390 0.744811 0.920635 1.111112 1.301588 1.374848
391 0.749695 0.910867 1.111112 1.306472 1.374848
392 0.749695 0.920635 1.115996 1.296704 1.379732
393 0.749695 0.920635 1.115996 1.306472 1.374848
394 0.749695 0.925519 1.115996 1.306472 1.379732
395 0.749695 0.915751 1.120880 1.306472 1.374848
396 0.754579 0.930403 1.115996 1.306472 1.379732
397 0.749695 0.925519 1.115996 1.306472 1.374848
398 0.749695 0.920635 1.120880 1.306472 1.379732
399 0.754579 0.925519 1.120880 1.306472 1.384616
400 0.749695 0.925519 1.120880 1.306472 1.384616
401 0.754579 0.925519 1.120880 1.311356 1.379732
402 0.759463 0.920635 1.120880 1.306472 1.384616
403 0.754579 0.925519 1.120880 1.316240 1.379732
404 0.754579 0.925519 1.120880 1.311356 1.384616
405 0.754579 0.925519 1.125764 1.311356 1.384616
406 0.754579 0.925519 1.120880 1.316240 1.384616
407 0.754579 0.930403 1.125764 1.311356 1.389500
408 0.754579 0.930403 1.120880 1.316240 1.389500
409 0.754579 0.925519 1.125764 1.311356 1.389500
410 0.764347 0.930403 1.125764 1.316240 1.394384
411 0.754579 0.930403 1.125764 1.316240 1.394384
412 0.754579 0.925519 1.130648 1.321124 1.389500
413 0.759463 0.935287 1.125764 1.316240 1.394384
414 0.754579 0.935287 1.130648 1.321124 1.394384
415 0.759463 0.930403 1.130648 1.321124 1.394384
416 0.759463 0.925519 1.130648 1.321124 1.394384
417 0.754579 0.930403 1.135532 1.321124 1.399268
418 0.764347 0.935287 1.130648 1.321124 1.399268
419 0.759463 0.940171 1.135532 1.321124 1.399268
420 0.764347 0.935287 1.130648 1.321124 1.399268
421 0.764347 0.935287 1.135532 1.326008 1.399268
422 0.769231 0.940171 1.135532 1.326008 1.399268
423 0.764347 0.940171 1.135532 1.321124 1.399268
424 0.764347 0.935287 1.135532 1.326008 1.399268
425 0.764347 0.940171 1.135532 1.330892 1.399268
426 0.769231 0.940171 1.135532 1.326008 1.399268
427 0.764347 0.935287 1.140416 1.326008 1.399268
428 0.764347 0.935287 1.140416 1.330892 1.399268
429 0.764347 0.940171 1.140416 1.330892 1.399268
430 0.764347 0.935287 1.135532 1.330892 1.399268
431 0.764347 0.945055 1.145300 1.330892 1.404152
432 0.769231 0.940171 1.135532 1.330892 1.404152
433 0.769231 0.940171 1.140416 1.330892 1.399268
434 0.769231 0.940171 1.140416 1.330892 1.409036
435 0.764347 0.940171 1.140416 1.330892 1.409036
436 0.769231 0.940171 1.145300 1.335776 1.409036
437 0.769231 0.945055 1.145300 1.335776 1.409036
438 0.769231 0.940171 1.145300 1.335776 1.409036
439 0.769231 0.945055 1.145300 1.335776 1.409036
440 0.769231 0.940171 1.145300 1.340660 1.409036
441 0.769231 0.945055 1.145300 1.335776 1.409036
442 0.764347 0.940171 1.150184 1.340660 1.413920
443 0.769231 0.945055 1.145300 1.335776 1.409036
444 0.769231 0.945055 1.145300 1.340660 1.409036
445 0.769231 0.945055 1.145300 1.340660 1.418804
446 0.769231 0.945055 1.150184 1.340660 1.413920
447 0.769231 0.949939 1.145300 1.340660 1.418804
448 0.778999 0.940171 1.145300 1.340660 1.413920
449 0.769231 0.949939 1.150184 1.340660 1.413920
450 0.774115 0.945055 1.150184 1.345544 1.418804
451 0.774115 0.945055 1.155068 1.340660 1.413920
452 0.774115 0.949939 1.150184 1.345544 1.418804
453 0.774115 0.949939 1.150184 1.345544 1.418804
454 0.778999 0.949939 1.155068 1.345544 1.423688
455 0.764347 0.949939 1.155068 1.345544 1.413920
456 0.774115 0.949939 1.155068 1.345544 1.423688
457 0.778999 0.954823 1.155068 1.340660 1.418804
458 0.778999 0.954823 1.150184 1.345544 1.423688
459 0.783883 0.949939 1.155068 1.350428 1.423688
460 0.778999 0.954823 1.155068 1.350428 1.418804
461 0.778999 0.949939 1.155068 1.345544 1.418804
462 0.778999 0.954823 1.155068 1.350428 1.423688
463 0.783883 0.954823 1.155068 1.350428 1.423688
464 0.778999 0.954823 1.155068 1.350428 1.423688
465 0.783883 0.954823 1.159952 1.350428 1.423688
466 0.783883 0.954823 1.159952 1.350428 1.423688
467 0.778999 0.959707 1.155068 1.350428 1.423688
468 0.778999 0.959707 1.159952 1.350428 1.428572
469 0.778999 0.964591 1.155068 1.350428 1.428572
470 0.783883 0.959707 1.155068 1.350428 1.428572
471 0.783883 0.959707 1.155068 1.360196 1.428572
472 0.778999 0.959707 1.164836 1.355312 1.428572
473 0.783883 0.959707 1.164836 1.355312 1.428572
474 0.783883 0.959707 1.159952 1.360196 1.433456
475 0.774115 0.954823 1.159952 1.355312 1.433456
476 0.788767 0.964591 1.159952 1.360196 1.433456
477 0.783883 0.959707 1.159952 1.355312 1.433456
478 0.783883 0.959707 1.155068 1.360196 1.428572
479 0.783883 0.959707 1.169720 1.355312 1.433456
480 0.783883 0.964591 1.164836 1.355312 1.428572
481 0.783883 0.959707 1.164836 1.355312 1.433456
482 0.783883 0.964591 1.164836 1.360196 1.433456
483 0.788767 0.964591 1.169720 1.360196 1.433456
484 0.783883 0.954823 1.169720 1.360196 1.433456
485 0.783883 0.964591 1.164836 1.365080 1.433456
486 0.783883 0.959707 1.164836 1.360196 1.438340
487 0.783883 0.964591 1.164836 1.365080 1.438340
488 0.783883 0.969475 1.164836 1.360196 1.438340
489 0.778999 0.959707 1.164836 1.365080 1.433456
490 0.788767 0.959707 1.169720 1.360196 1.438340
491 0.788767 0.964591 1.164836 1.365080 1.443224
492 0.793651 0.964591 1.169720 1.365080 1.438340
493 0.788767 0.964591 1.174604 1.365080 1.443224
494 0.788767 0.969475 1.174604 1.365080 1.438340
495 0.783883 0.959707 1.174604 1.365080 1.438340
496 0.783883 0.964591 1.179488 1.365080 1.438340
497 0.788767 0.969475 1.169720 1.365080 1.443224
498 0.783883 0.969475 1.174604 1.369964 1.438340
499 0.783883 0.964591 1.174604 1.365080 1.438340
500 0.783883 0.964591 1.169720 1.365080 1.438340
501 0.778999 0.964591 1.174604 1.365080 1.448108
502 0.788767 0.969475 1.174604 1.369964 1.438340
503 0.788767 0.964591 1.174604 1.365080 1.438340
504 0.788767 0.969475 1.174604 1.369964 1.443224
505 0.783883 0.964591 1.174604 1.369964 1.443224
506 0.788767 0.969475 1.169720 1.369964 1.443224
507 0.793651 0.964591 1.169720 1.369964 1.438340
508 0.783883 0.964591 1.174604 1.369964 1.443224
509 0.788767 0.974359 1.174604 1.369964 1.443224
510 0.788767 0.964591 1.179488 1.374848 1.448108
511 0.788767 0.974359 1.174604 1.369964 1.443224
512 0.788767 0.979243 1.179488 1.369964 1.443224
513 0.788767 0.969475 1.174604 1.374848 1.443224
514 0.793651 0.974359 1.174604 1.369964 1.443224
515 0.788767 0.969475 1.179488 1.369964 1.443224
516 0.788767 0.969475 1.174604 1.374848 1.443224
517 0.788767 0.969475 1.174604 1.369964 1.443224
