50 56.5660418234	56.0749439247	55.9672895336	55.8480380229	55.891585113	56.0888415177	56.2581483184	55.4335
51 57.1553508317	56.6686901203	56.56002376	56.4384226782	56.4807490935	56.6783453468	56.8481192554	55.9219
52 57.740832229	57.2585717657	57.1489111381	57.0249958988	57.0661155756	57.264039073	57.434266952	56.5731
53 58.322510876	57.8446140141	57.7339766337	57.6077822906	57.6477090363	57.8459473217	58.0166161844	57.2243
54 58.9004114718	58.4268418553	58.315245051	58.1868063009	58.225553795	58.4240945594	58.5951915679	58.0383
55 59.4745585553	59.0052801164	58.892741033	58.762092219	58.7996740141	58.9985050945	59.1700175588	58.3639
56 60.0449765058	59.5799534628	59.4664890629	59.3336641776	59.3700937004	59.5692030781	59.7411184543	59.0151
57 60.6116895443	60.1508863995	60.0365134648	59.9015461533	59.936836706	60.1362125054	60.3085183947	59.3407
58 61.1747217345	60.7181032718	60.6028384051	60.4657619681	60.4999267291	60.6995572163	60.8722413635	59.9919
59 61.7340969839	61.2816282667	61.1654878935	61.0263352903	61.0593873155	61.2592608967	61.432311189	60.4803
60 62.2898390445	61.8414854138	61.7244857835	61.5832896352	61.6152418587	61.8153470796	61.9887515449	61.1315
61 62.8419715143	62.3976985862	62.279855774	62.1366483664	62.1675136019	62.3678391457	62.5415859516	61.7827
62 63.3905178379	62.9502915016	62.8316214103	62.6864346966	62.7162256382	62.9167603246	63.0908377771	62.2711
63 63.9355013075	63.4992877235	63.3798060844	63.2326716887	63.261400912	63.4621336957	63.6365302378	62.7595
64 64.4769450641	64.0447106618	63.9244330369	63.7753822568	63.8030622198	64.0039821895	64.1786863998	63.2479
65 65.0148720986	64.5865835741	64.4655253575	64.3145891668	64.341232211	64.542328588	64.7173291797	64.0619
66 65.5493052524	65.1249295668	65.0031059859	64.8503150379	64.8759333892	65.0771955261	65.2524813457	64.7131
67 66.0802672183	65.6597715957	65.537197713	65.3825823431	65.4071881128	65.6086054924	65.7841655181	65.5271
68 66.6077805423	66.1911324672	66.0678231818	65.9114134104	65.9350185963	66.13658083	66.312404171	65.8527
69 67.1318676233	66.7190348394	66.5950048883	66.4368304237	66.4594469108	66.6611437379	66.8372196327	66.3411
70 67.6525507152	67.2435012228	67.1187651826	66.9588554235	66.9804949853	67.1823162714	67.3586340868	66.5039
71 68.1698519272	67.7645539814	67.6391262696	67.4775103083	67.4981846072	67.7001203432	67.876669573	66.9923
72 68.6837932248	68.2822153337	68.1561102103	67.9928168349	68.0125374239	68.2145777246	68.3913479886	67.4807
73 69.194396431	68.7965073534	68.6697389223	68.5047966199	68.5235749428	68.7257100459	68.9026910884	67.9691
74 69.7016832269	69.3074519709	69.1800341811	69.0134711401	69.0313185329	69.2335387979	69.4107204868	68.2947
75 70.205675153	69.8150709735	69.6870176208	69.518861734	69.5357894256	69.7380853322	69.9154576577	68.6203
76 70.7063936096	70.3193860068	70.1907107351	70.020989602	70.0370087152	70.2393708627	70.4169239362	69.2715
77 71.2038598583	70.8204185756	70.6911348783	70.5198758078	70.5349973602	70.737416466	70.9151405187	69.9227
78 71.6980950223	71.3181900446	71.1883112661	71.015541279	71.0297761839	71.2322430824	71.4101284647	70.4111
79 72.1891200879	71.8127216396	71.6822609762	71.5080068084	71.5213658754	71.7238715172	71.9019086969	70.7367
80 72.6769559049	72.3040344481	72.17300495	71.9972930541	72.0097869906	72.2123224408	72.3905020025	71.3879
81 73.1616231878	72.7921494204	72.6605639927	72.4834205413	72.4950599527	72.6976163903	72.8759290342	72.0391
82 73.6431425163	73.2770873705	73.1449587744	72.9664096623	72.9772050533	73.1797737699	73.3582103105	72.6903
83 74.1215343368	73.7588689768	73.6262098313	73.4462806779	73.4562424533	73.6588148521	73.8373662172	72.8531
84 74.5968189628	74.2375147831	74.1043375661	73.9230537183	73.9321921836	74.1347597782	74.3134170079	73.1787
85 75.0690165755	74.7130451998	74.5793622493	74.3967487834	74.4050741461	74.6076285594	74.7863828049	73.6671
86 75.5381472256	75.185480504	75.0513040196	74.8673857443	74.8749081142	75.0774410776	75.2562836002	74.3183
87 76.0042308331	75.6548408411	75.5201828851	75.3349843435	75.3417137339	75.5442170861	75.7231392562	74.8067
88 76.4672871888	76.1211462254	75.9860187242	75.7995641963	75.8055105248	76.0079762106	76.1869695066	75.4579
89 76.9273359551	76.5844165408	76.4488312861	76.2611447913	76.2663178804	76.4687379499	76.6477939572	75.9463
90 77.3843966664	77.0446715417	76.9086401919	76.7197454911	76.7241550694	76.9265216768	77.1056320867	76.5975
91 77.8384887304	77.5019308543	77.3654649353	77.1753855337	77.1790412362	77.3813466391	77.5605032477	76.9231
92 78.2896314287	77.9562139766	77.8193248836	77.6280840324	77.6309954018	77.8332319597	78.0124266672	77.2487
93 78.7378439177	78.40754028	78.2702392782	78.0778599776	78.0800364646	78.2821966384	78.4614214477	77.5743
94 79.1831452294	78.8559290097	78.718227236	78.5247322367	78.5261832013	78.728259552	78.9075065681	78.0627
95 79.625554272	79.3013992856	79.1633077493	78.9687195556	78.9694542673	79.1714394552	79.3507008839	78.7139
96 80.0650898312	79.7439701033	79.6054996876	79.4098405589	79.4098681982	79.6117549816	79.7910231288	79.2023
97 80.5017705703	80.1836603346	80.0448217978	79.8481137511	79.8474434097	80.0492246443	80.2284919149	79.5279
98 80.9356150319	80.6204887286	80.481292705	80.2835575174	80.2821981989	80.483866837	80.6631257336	79.8535
99       	81.3666416375	81.0544739123	80.9149309136	80.7161901241	80.7141507453	80.9156998341	81.0949429567	80.3419
100       	81.7948686896	81.4856343915	81.3457548078	81.1460297195	81.1433191107	81.3447417921	81.5239618368	80.8303
101       	82.2203143714	81.9139885514	81.7737826525	81.5730943349	81.5697212408	81.7710107503	81.9502005083	81.3187
102       	82.6429967481	82.3395546577	82.1990325941	81.9974018853	81.9933749656	82.1945246311	82.373676988	81.6443
103       	83.0629337677	82.7623508572	82.6215226612	82.4189701698	82.4142980002	82.6153012414	82.7944091759	81.9699
104       	83.4801432615	83.1823951786	83.0412707653	82.8378168726	82.8325079454	83.0333582726	83.2124148561	82.2955
105       	83.8946429449	83.5997055331	83.458294702	83.253959564	83.2480222885	83.4487133021	83.6277116975	82.7839
106       	84.3064504185	84.0142997154	83.8726121509	83.6674157006	83.6608584044	83.8613837936	84.0403172544	83.2723
107       	84.7155831683	84.4261954046	84.2842406773	84.0782026263	84.0710335557	84.2713870979	84.4502489673	83.7607
108       	85.1220585669	84.8354101644	84.6931977323	84.4863375733	84.4785648938	84.6787404537	84.8575241639	84.0863
109       	85.525893874	85.2419614443	85.0995006536	84.8918376623	84.8834694596	85.0834609881	85.2621600593	84.2491
110       	85.9271062372	85.6458665804	85.5031666668	85.2947199035	85.2857641843	85.4855657178	85.6641737572	84.5747
111       	86.3257126928	86.0471427956	85.9042128852	85.6950011974	85.6854658896	85.8850715492	86.0635822505	85.0631
112       	86.7217301664	86.445807201	86.3026563114	86.0926983354	86.0825912891	86.2819952798	86.460402422	85.7143
113       	87.1151754736	86.8418767963	86.6985138376	86.4878280002	86.4771569885	86.6763535982	86.854651045	86.2027
114       	87.5060653208	87.2353684704	87.0918022462	86.8804067672	86.8691794867	87.0681630853	87.246344784	86.3655
115       	87.894416306	87.6262990024	87.4825382109	87.2704511046	87.2586751759	87.4574402148	87.6355001958	86.6911
116       	88.2802449193	88.0146850622	87.8707382969	87.6579773742	87.6456603428	87.8442013539	88.0221337296	87.0167
117       	88.6635675436	88.4005432111	88.2564189622	88.0430018324	88.0301511693	88.2284627641	88.4062617283	87.8307
118       	89.0444004557	88.7838899027	88.6395965578	88.4255406304	88.4121637328	88.6102406017	88.7879004287	88.1563
119       	89.4227598264	89.1647414834	89.0202873287	88.8056098153	88.7917140072	88.9895509186	89.1670659623	88.4819
120       	89.7986617215	89.5431141933	89.3985074144	89.1832253305	89.1688178631	89.366409663	89.5437743563	88.8075
121       	90.1721221026	89.9190241668	89.7742728495	89.5584030166	89.5434910693	89.74083268	89.9180415339	89.1331
122       	90.5431568275	90.2924874333	90.1475995649	89.9311586119	89.9157492927	90.1128357123	90.2898833151	89.4587
123       	90.9117816511	90.6635199177	90.5185033879	90.301507753	90.2856080992	90.4824344008	90.6593154174	89.6215
124       	91.2780122257	91.0321374415	90.8870000429	90.6694659755	90.6530829544	90.8496442854	91.0263534565	90.1099
125       	91.6418641024	91.3983557229	91.2531051526	91.0350487149	91.0181892242	91.2144808054	91.3910129468	90.5983
126       	92.0033527309	91.7621903782	91.616834238	91.3982713071	91.3809421756	91.5769593005	91.7533093023	91.0867
127       	92.3624934607	92.1236569218	91.9782027197	91.7591489886	91.7413569769	91.9370950111	92.1132578369	91.4123
128       	92.7193015417	92.4827707671	92.3372259179	92.117696898	92.099448699	92.2949030793	92.4708737655	91.5751
129       	93.0737921245	92.8395472273	92.6939190535	92.4739300758	92.4552323154	92.6503985491	92.8261722043	91.7379
130       	93.4259802615	93.1940015158	93.0482972487	92.8278634657	92.8087227032	93.0035963674	93.1791681715	92.2263
131       	93.7758809074	93.5461487471	93.4003755274	93.1795119147	93.1599346434	93.3545113844	93.5298765879	92.7147
132       	94.1235089194	93.8960039373	93.7501688161	93.528890174	93.5088828221	93.7031583546	93.8783122779	93.2031
133       	94.4688790587	94.2435820047	94.0976919444	93.8760128997	93.8555818305	94.0495519367	94.2244899695	93.5287
134       	94.8120059901	94.5888977706	94.4429596457	94.2208946532	94.2000461656	94.3937066949	94.5684242955	93.8543
135       	95.1529042837	94.9319659597	94.7859865576	94.5635499018	94.5422902314	94.7356370994	94.9101297938	94.3427
136       	95.4915884145	95.272801201	95.126787223	94.9039930195	94.8823283387	95.0753575266	95.2496209079	94.8311
137       	95.8280727638	95.6114180281	95.4653760901	95.2422382875	95.2201747061	95.4128822601	95.5869119881	95.3195
138       	96.1623716193	95.9478308803	95.8017675136	95.5782998948	95.5558434607	95.7482254913	95.9220172913	95.6451
139       	96.4944991759	96.2820541026	96.1359757549	95.9121919387	95.8893486384	96.0814013196	96.2549509822	95.8079
140       	96.8244695364	96.6141019469	96.4680149828	96.2439284257	96.2207041848	96.4124237536	96.5857271338	95.9707
141       	97.1522967121	96.943988572	96.7978992742	96.5735232717	96.5499239554	96.7413067112	96.9143597276	96.1335
142       	97.477994623	97.271728045	97.1256426148	96.9009903028	96.8770217164	97.0680640202	97.2408626549	96.4591
143       	97.8015770989	97.597334341	97.4512588993	97.2263432559	97.2020111456	97.3927094192	97.5652497167	96.7847
144       	98.1230578797	97.9208213444	97.7747619322	97.5495957791	97.5249058322	97.7152565581	97.8875346245	97.2731
145       	98.4424506162	98.2422028492	98.0961654286	97.8707614325	97.8457192782	98.0357189983	98.2077310012	97.5987
146       	98.7597688703	98.5614925595	98.4154830146	98.1898536886	98.1644648982	98.3541102139	98.5258523813	98.0871
147       	99.075026116	98.8787040904	98.7327282276	98.506885933	98.4811560206	98.6704435915	98.8419122115	98.2499
148       	99.3882357396	99.1938509681	99.0479145174	98.8218714648	98.7958058879	98.9847324315	99.1559238515	98.5755
149       	99.6994110408	99.5069466311	99.3610552464	99.1348234972	99.1084276569	99.2969899482	99.4679005744	98.9011
150       	100.0085652325	99.8180044302	99.6721636904	99.4457551582	99.4190344002	99.6072292706	99.7778555671	99.2267
151       	100.3157114421	100.1270376293	99.9812530388	99.7546794911	99.7276391055	99.9154634427	100.0858019314	99.5523
152       	100.6208627115	100.4340594061	100.2883363956	100.0616094548	100.0342546772	100.2217054242	100.3917526838	99.8779
153       	100.924031998	100.7390828525	100.5934267797	100.3665579247	100.3388939364	100.5259680912	100.6957207568	100.2035
154       	101.2252321749	101.042120975	100.8965371255	100.669537693	100.6415696215	100.8282642365	100.9977189988	100.3663
155       	101.5244760316	101.3431866958	101.1976802834	100.9705614694	100.942294389	101.1286065701	101.2977601751	100.5291
156       	101.8217762746	101.6422928526	101.4968690206	101.2696418814	101.2410808136	101.42700772	101.5958569684	101.0175
157       	102.1171455278	101.9394521998	101.7941160212	101.5667914752	101.5379413889	101.7234802326	101.8920219788	101.5059
158       	102.4105963331	102.2346774087	102.0894338871	101.8620227157	101.8328885283	102.018036573	102.1862677252	101.9943
159       	102.7021411511	102.5279810682	102.3828351384	102.1553479876	102.1259345649	102.3106891259	102.4786066451	101.9943
160       	102.9917923613	102.8193756851	102.6743322139	102.4467795956	102.4170917524	102.601450196	102.7690510954	102.3199
161       	103.2795622628	103.1088736849	102.9639374717	102.7363297648	102.7063722655	102.8903320084	103.0576133531	102.4827
162       	103.5654630749	103.3964874124	103.2516631899	103.0240106416	102.9937882004	103.1773467092	103.3443056156	102.9711
163       	103.8495069375	103.6822291316	103.5375215665	103.3098342938	103.2793515754	103.4625063659	103.629140001	103.2967
164       	104.1317059116	103.9661110272	103.8215247206	103.5938127113	103.5630743314	103.7458229681	103.9121285493	103.6223
165       	104.4120719799	104.2481452042	104.1036846927	103.8759578068	103.8449683321	104.027308428	104.193283222	103.7851
166       	104.6906170473	104.528343689	104.384013445	104.1562814159	104.125045365	104.3069745806	104.4726159035	104.1107
167       	104.9673529413	104.8067184296	104.6625228621	104.4347952978	104.4033171414	104.5848331845	104.7501384009	104.4363
168       	105.2422914127	105.0832812964	104.9392247515	104.7115111358	104.6797952973	104.8608959224	105.0258624449	104.9247
169       	105.5154441359	105.3580440824	105.2141308441	104.9864405379	104.9544913935	105.1351744015	105.2997996903	105.0875
170       	105.7868227095	105.631018504	105.4872527946	105.259595037	105.2274169164	105.4076801536	105.5719617161	105.4131
171       	106.0564386567	105.902216201	105.7586021822	105.5309860917	105.4985832784	105.6784246365	105.8423600265	105.5759
172       	106.3243034259	106.1716487379	106.0281905107	105.8006250864	105.7680018184	105.9474192336	106.1110060511	105.9015
173       	106.5904283912	106.4393276036	106.2960292094	106.0685233322	106.0356838019	106.2146752549	106.3779111452	106.2271
174       	106.8548248527	106.7052642123	106.5621296335	106.3346920671	106.3016404222	106.4802039371	106.6430865909	106.7155
175       	107.1175040373	106.969469904	106.8265030643	106.5991424565	106.5658828001	106.7440164446	106.9065435969	106.8783
176       	107.3784770987	107.2319559448	107.0891607101	106.861885594	106.8284219849	107.0061238692	107.1682932994	107.0411
177       	107.6377551184	107.4927335274	107.3501137063	107.1229325011	107.0892689547	107.2665372314	107.4283467624	107.0411
178       	107.8953491058	107.7518137719	107.6093731161	107.3822941285	107.3484346168	107.5252674803	107.6867149781	107.3667
179       	108.1512699989	108.0092077257	107.8669499309	107.6399813562	107.6059298082	107.7823254943	107.9434088676	107.6923
180       	108.4055286645	108.2649263646	108.1228550707	107.8960049938	107.8617652959	108.0377220814	108.1984392812	108.0179
181       	108.658135899	108.5189805927	108.3770993847	108.1503757813	108.1159517778	108.2914679798	108.4518169989	108.3435
182       	108.9091024284	108.7713812433	108.6296936517	108.403104389	108.3684998826	108.5435738583	108.7035527307	108.5063
183       	109.1584389095	109.0221390792	108.8806485805	108.6542014188	108.6194201707	108.7940503168	108.9536571174	108.8319
184       	109.4061559293	109.271264793	109.1299748104	108.9036774038	108.8687231341	109.0429078865	109.2021407308	108.9947
185       	109.6522640066	109.5187690078	109.3776829116	109.1515428092	109.1164191975	109.2901570307	109.449014074	109.3203
186       	109.8967735914	109.7646622775	109.6237833859	109.3978080328	109.3625187183	109.5358081451	109.6942875822	109.4831
187       	110.1396950662	110.0089550875	109.8682866667	109.6424834051	109.6070319871	109.7798715582	109.937971623	109.6459
188       	110.3810387458	110.2516578546	110.1112031199	109.8855791898	109.8499692282	110.0223575315	110.1800764968	109.8087
189       	110.6208148781	110.4927809282	110.352543044	110.1271055846	110.0913406	110.2632762605	110.4206124372	109.9715
190       	110.8590336446	110.7323345901	110.5923166705	110.3670727213	110.3311561955	110.5026378746	110.6595896114	110.2971333333
191       	111.0957051603	110.9703290551	110.8305341649	110.6054906661	110.5694260424	110.7404524379	110.8970181209	110.4599666667
192       	111.330839475	111.2067744717	111.0672056265	110.8423694204	110.8061601041	110.9767299492	111.1329080016	110.7856
193       	111.5644465727	111.4416809223	111.3023410889	111.077718921	111.0413682795	111.211480343	111.3672692245	111.1112
194       	111.7965363729	111.6750584237	111.5359505208	111.3115490405	111.2750604038	111.4447134894	111.6001116958	111.5996
195       	112.0271187305	111.9069169274	111.7680438262	111.5438695878	111.507246249	111.6764391946	111.8314452576	111.7624
196       	112.2562034366	112.1372663202	111.9986308448	111.7746903086	111.7379355237	111.9066672017	112.0612796883	111.9252
197       	112.4838002185	112.3661164245	112.2277213523	112.0040208854	111.9671378742	112.1354071906	112.2896247027	112.088
198       	112.7099187404	112.5934769989	112.4553250612	112.2318709383	112.1948628847	112.3626687787	112.516489953	112.4136
199       	112.9345686037	112.8193577383	112.6814516207	112.4582500256	112.4211200774	112.5884615212	112.7418850284	112.5764
200       	113.1577593475	113.0437682746	112.9061106176	112.6831676433	112.6459189133	112.8127949118	112.9658194565	112.5764
201       	113.3795004489	113.266718177	113.1293115763	112.9066332267	112.8692687922	113.0356783825	113.1883027026	112.902
202       	113.5998013233	113.4882169525	113.3510639595	113.1286561498	113.0911790536	113.2571213044	113.409344171	113.2276
203       	113.8186713253	113.7082740461	113.5713771686	113.3492457262	113.3116589766	113.4771329883	113.6289532051	113.716
204       	114.0361197485	113.9268988412	113.7902605436	113.5684112094	113.5307177805	113.6957226844	113.8471390875	113.8788
205       	114.2521558261	114.1441006605	114.0077233644	113.7861617931	113.7483646254	113.9128995836	114.0639110408	114.2044
206       	114.4667887314	114.3598887657	114.2237748502	114.0025066117	113.9646086119	114.128672817	114.2792782278	114.3672
207       	114.6800275781	114.5742723583	114.4384241607	114.2174547406	114.1794587825	114.3430514568	114.4932497519	114.53
208       	114.8918814208	114.78726058	114.6516803959	114.4310151966	114.392924121	114.5560445166	114.7058346576	114.3672
209       	115.1023592553	114.9988625129	114.863552597	114.6431969383	114.6050135534	114.7676609518	114.9170419308	114.6928
210       	115.3114700187	115.20908718	115.0740497463	114.8540088665	114.8157359483	114.9779096598	115.1268804989	114.6928
211       	115.5192225903	115.4179435457	115.2831807679	115.0634598246	115.0251001169	115.1867994806	115.3353592318	115.1812
212       	115.7256257917	115.6254405157	115.4909545281	115.2715585987	115.2331148139	115.3943391969	115.5424869416	115.344
213       	115.9306883872	115.8315869383	115.6973798353	115.4783139183	115.4397887374	115.6005375348	115.7482723837	115.8324
214       	116.134419084	116.0363916036	115.9024654412	115.6837344566	115.6451305294	115.805403164	115.9527242562	115.8324
215       	116.3368265331	116.2398632449	116.1062200403	115.8878288307	115.8491487762	116.0089446981	116.1558512014	115.6696
216       	116.537919329	116.4420105385	116.308652271	116.0906056021	116.0518520088	116.211170695	116.3576618053	115.6696
217       	116.7377060104	116.6428421043	116.5097707153	116.2920732771	116.2532487034	116.4120896573	116.5581645982	115.9952
218       	116.9361950608	116.8423665061	116.7095838998	116.492240307	116.4533472812	116.6117100327	116.7573680553	116.4836
219       	117.1333949083	117.0405922518	116.9081002956	116.6911150886	116.6521561094	116.8100402144	116.9552805968	116.8092
220       	117.3293139264	117.237527794	117.1053283189	116.8887059644	116.8496835011	117.007088541	117.1519105882	117.1348
221       	117.5239604342	117.4331815305	117.3012763312	117.0850212232	117.0459377159	117.2028632976	117.3472663412	117.2976
222       	117.7173426967	117.6275618042	117.4959526399	117.2800691001	117.2409269602	117.3973727155	117.5413561131	117.6232
223       	117.9094689254	117.8206769037	117.6893654981	117.4738577772	117.4346593874	117.590624973	117.734188108	117.6232
224       	118.1003472783	118.0125350637	117.8815231059	117.6663953836	117.6271430985	117.7826281953	117.9257704769	117.786
225       	118.2899858604	118.2031444654	118.0724336097	117.8576899962	117.8183861421	117.9733904552	118.1161113178	117.9488
226       	118.4783927242	118.3925132366	118.2621051033	118.0477496394	118.0083965151	118.1629197735	118.3052186762	118.2744
227       	118.6655758697	118.5806494523	118.4505456278	118.236582286	118.1971821626	118.3512241188	118.4931005456	118.4372
228       	118.8515432452	118.7675611349	118.6377631722	118.4241958575	118.3847509788	118.5383114085	118.6797648677	118.6
229       	119.0363027471	118.9532562546	118.8237656738	118.6105982238	118.5711108069	118.7241895087	118.8652195327	118.7628
230       	119.2198622207	119.1377427297	119.008561018	118.7957972044	118.7562694394	118.9088662346	119.0494723795	118.9256
231       	119.4022294602	119.3210284269	119.1921570395	118.9798005682	118.9402346187	119.0923493511	119.2325311965	119.0884
232       	119.5834122094	119.5031211619	119.3745615217	119.1626160339	119.1230140374	119.2746465727	119.4144037213	119.414
233       	119.7634181616	119.6840286994	119.5557821978	119.3442512703	119.3046153383	119.4557655642	119.5950976417	119.5768
234       	119.9422549602	119.8637587534	119.7358267507	119.5247138969	119.4850461151	119.6357139407	119.7746205954	119.5768
235       	120.1199301989	120.042318988	119.9147028135	119.7040114839	119.6643139124	119.8144992681	119.9529801709	119.5768
236       	120.2964514221	120.2197170173	120.0924179696	119.8821515525	119.8424262264	119.9921290636	120.1301839071	119.9024
237       	120.4718261254	120.3959604057	120.2689797534	120.0591415755	120.0193905048	120.1686107957	120.3062392944	120.3908
238       	120.6460617554	120.5710566686	120.4443956502	120.2349889775	120.1952141474	120.3439518844	120.4811537746	120.5536
239       	120.8191657104	120.7450132722	120.6186730968	120.4097011351	120.3699045061	120.5181597021	120.6549347411	120.7164
240       	120.991145341	120.9178376344	120.7918194818	120.5832853772	120.5434688857	120.6912415734	120.8275895396	120.8792
241       	121.1620079495	121.0895371246	120.9638421458	120.7557489854	120.7159145437	120.8632047756	120.9991254681	121.2048
242       	121.3317607912	121.2601190644	121.1347483818	120.9270991945	120.8872486909	121.0340565388	121.1695497773	121.3676
243       	121.5004110741	121.4295907277	121.3045454354	121.0973431923	121.0574784916	121.2038040465	121.3388696709	121.3676
244       	121.6679659594	121.5979593408	121.4732405051	121.2664881204	121.2266110641	121.3724544359	121.507092306	121.5304
245       	121.8344325618	121.7652320835	121.6408407428	121.4345410742	121.3946534805	121.5400147978	121.6742247931	121.6932
246       	121.9998179497	121.9314160883	121.8073532541	121.6015091034	121.5616127676	121.7064921773	121.840274197	121.856
247       	122.1641291459	122.0965184416	121.9727850983	121.767399212	121.7274959067	121.8718935741	122.0052475363	121.856
248       	122.3273731272	122.2605461837	122.1371432888	121.9322183589	121.8923098341	122.0362259425	122.1691517845	122.1816
249       	122.4895568252	122.4235063089	122.3004347938	122.0959734582	122.0560614417	122.1994961918	122.3319938696	122.3444
