0.231991,0.222223,0.227107,0.212455,0.231991
0.236875,0.222223,0.222223,0.212455,0.231991
0.231991,0.222223,0.231991,0.212455,0.227107
0.231991,0.227107,0.217339,0.217339,0.236875
0.231991,0.227107,0.217339,0.217339,0.231991
0.227107,0.217339,0.227107,0.217339,0.236875
0.227107,0.217339,0.222223,0.227107,0.241759
0.227107,0.222223,0.217339,0.227107,0.246643
0.236875,0.217339,0.231991,0.227107,0.251527
0.227107,0.217339,0.222223,0.231991,0.261295
0.231991,0.227107,0.231991,0.241759,0.261295
0.231991,0.222223,0.236875,0.241759,0.266179
0.236875,0.217339,0.236875,0.251527,0.280831
0.236875,0.227107,0.246643,0.261295,0.280831
0.227107,0.231991,0.236875,0.266179,0.295483
0.231991,0.227107,0.236875,0.266179,0.295483
0.236875,0.231991,0.246643,0.280831,0.310135
0.236875,0.236875,0.256411,0.285715,0.319903
0.236875,0.251527,0.256411,0.285715,0.324787
0.231991,0.236875,0.261295,0.300367,0.329671
0.231991,0.231991,0.266179,0.310135,0.339439
0.241759,0.241759,0.280831,0.310135,0.349207
0.236875,0.246643,0.266179,0.319903,0.358975
0.241759,0.246643,0.275947,0.329671,0.363859
0.241759,0.246643,0.285715,0.329671,0.373627
0.246643,0.241759,0.295483,0.339439,0.378511
0.236875,0.256411,0.295483,0.344323,0.393163
0.241759,0.261295,0.290599,0.354091,0.398047
0.261295,0.256411,0.295483,0.363859,0.402931
0.246643,0.266179,0.300367,0.363859,0.412699
0.256411,0.271063,0.315019,0.373627,0.422467
0.251527,0.275947,0.315019,0.378511,0.432235
0.256411,0.271063,0.319903,0.388279,0.437119
0.256411,0.280831,0.315019,0.393163,0.437119
0.266179,0.266179,0.334555,0.402931,0.456655
0.256411,0.285715,0.334555,0.412699,0.456655
0.266179,0.280831,0.344323,0.412699,0.466423
0.266179,0.285715,0.349207,0.422467,0.471307
0.271063,0.290599,0.349207,0.427351,0.481075
0.275947,0.290599,0.363859,0.432235,0.481075
0.275947,0.300367,0.358975,0.442003,0.495727
0.275947,0.295483,0.368743,0.446887,0.495727
0.280831,0.310135,0.368743,0.451771,0.505495
0.285715,0.310135,0.373627,0.461539,0.515263
0.275947,0.305251,0.378511,0.466423,0.515263
0.285715,0.319903,0.378511,0.471307,0.525031
0.285715,0.324787,0.393163,0.476191,0.534799
0.300367,0.324787,0.393163,0.485959,0.539683
0.285715,0.329671,0.398047,0.485959,0.539683
0.300367,0.334555,0.407815,0.495727,0.549451
0.295483,0.329671,0.412699,0.500611,0.554335
0.305251,0.334555,0.412699,0.500611,0.559219
0.295483,0.339439,0.417583,0.510379,0.564103
0.315019,0.349207,0.422467,0.520147,0.573871
0.300367,0.349207,0.427351,0.529915,0.578755
0.310135,0.363859,0.427351,0.525031,0.588523
0.310135,0.354091,0.437119,0.534799,0.583639
0.315019,0.349207,0.437119,0.534799,0.598291
0.315019,0.363859,0.456655,0.544567,0.598291
0.315019,0.358975,0.451771,0.549451,0.603175
0.324787,0.373627,0.451771,0.549451,0.612943
0.324787,0.373627,0.456655,0.559219,0.617827
0.324787,0.378511,0.456655,0.568987,0.622711
0.324787,0.393163,0.461539,0.568987,0.627595
0.334555,0.383395,0.476191,0.573871,0.632479
0.339439,0.378511,0.485959,0.583639,0.637363
0.334555,0.388279,0.481075,0.588523,0.652015
0.339439,0.393163,0.485959,0.588523,0.652015
0.354091,0.398047,0.485959,0.593407,0.661783
0.339439,0.402931,0.490843,0.603175,0.661783
0.358975,0.402931,0.495727,0.603175,0.666667
0.354091,0.402931,0.500611,0.612943,0.666667
0.344323,0.407815,0.505495,0.612943,0.676435
0.354091,0.412699,0.505495,0.617827,0.681319
0.354091,0.412699,0.510379,0.622711,0.681319
0.354091,0.417583,0.515263,0.632479,0.686203
0.358975,0.422467,0.520147,0.632479,0.691087
0.368743,0.427351,0.520147,0.637363,0.700855
0.368743,0.432235,0.525031,0.642247,0.705739
0.363859,0.427351,0.534799,0.652015,0.705739
0.363859,0.432235,0.534799,0.656899,0.710623
0.373627,0.432235,0.539683,0.652015,0.725275
0.373627,0.437119,0.539683,0.661783,0.725275
0.373627,0.456655,0.544567,0.666667,0.730159
0.378511,0.446887,0.549451,0.671551,0.730159
0.383395,0.451771,0.554335,0.671551,0.735043
0.388279,0.456655,0.559219,0.676435,0.744811
0.383395,0.456655,0.564103,0.681319,0.749695
0.388279,0.461539,0.568987,0.686203,0.749695
0.393163,0.461539,0.573871,0.691087,0.764347
0.388279,0.466423,0.578755,0.695971,0.764347
0.398047,0.471307,0.578755,0.705739,0.769231
0.402931,0.476191,0.583639,0.710623,0.774115
0.402931,0.471307,0.583639,0.710623,0.774115
0.407815,0.471307,0.588523,0.715507,0.778999
0.402931,0.481075,0.593407,0.715507,0.788767
0.407815,0.481075,0.593407,0.720391,0.793651
0.402931,0.481075,0.603175,0.725275,0.793651
0.412699,0.490843,0.603175,0.730159,0.798535
0.422467,0.490843,0.608059,0.735043,0.803419
0.417583,0.495727,0.612943,0.739927,0.808303
0.417583,0.495727,0.612943,0.744811,0.813187
0.422467,0.495727,0.617827,0.744811,0.818071
0.422467,0.510379,0.617827,0.754579,0.818071
0.427351,0.500611,0.622711,0.754579,0.822955
0.422467,0.510379,0.627595,0.754579,0.827839
0.432235,0.510379,0.632479,0.764347,0.832723
0.437119,0.510379,0.632479,0.764347,0.837607
0.427351,0.520147,0.637363,0.769231,0.842491
0.437119,0.520147,0.637363,0.774115,0.842491
0.437119,0.525031,0.637363,0.778999,0.842491
0.437119,0.525031,0.647131,0.778999,0.852259
0.442003,0.529915,0.647131,0.793651,0.857143
0.437119,0.525031,0.652015,0.788767,0.862027
0.446887,0.529915,0.656899,0.793651,0.866911
0.446887,0.529915,0.656899,0.793651,0.862027
0.451771,0.534799,0.666667,0.798535,0.871795
0.446887,0.539683,0.666667,0.803419,0.876679
0.451771,0.539683,0.671551,0.808303,0.886447
0.461539,0.544567,0.666667,0.813187,0.881563
0.456655,0.549451,0.671551,0.818071,0.886447
0.456655,0.549451,0.676435,0.813187,0.896215
0.456655,0.549451,0.681319,0.822955,0.891331
0.461539,0.554335,0.686203,0.827839,0.896215
0.461539,0.559219,0.691087,0.827839,0.901099
0.471307,0.559219,0.691087,0.832723,0.905983
0.466423,0.564103,0.691087,0.842491,0.910867
0.476191,0.564103,0.691087,0.837607,0.915751
0.476191,0.564103,0.700855,0.842491,0.915751
0.471307,0.573871,0.700855,0.842491,0.915751
0.476191,0.573871,0.710623,0.852259,0.920635
0.481075,0.578755,0.705739,0.852259,0.930403
0.481075,0.573871,0.720391,0.852259,0.930403
0.481075,0.568987,0.720391,0.857143,0.935287
0.481075,0.578755,0.715507,0.866911,0.940171
0.481075,0.583639,0.715507,0.871795,0.940171
0.481075,0.578755,0.725275,0.871795,0.949939
0.485959,0.583639,0.725275,0.871795,0.954823
0.490843,0.593407,0.725275,0.881563,0.954823
0.490843,0.593407,0.735043,0.881563,0.959707
0.490843,0.598291,0.735043,0.886447,0.959707
0.500611,0.608059,0.735043,0.886447,0.959707
0.495727,0.603175,0.739927,0.896215,0.964591
0.500611,0.598291,0.744811,0.891331,0.969475
0.495727,0.608059,0.749695,0.901099,0.969475
0.500611,0.603175,0.749695,0.901099,0.979243
0.505495,0.608059,0.759463,0.901099,0.979243
0.510379,0.612943,0.754579,0.905983,0.984127
0.505495,0.608059,0.759463,0.910867,0.984127
0.510379,0.612943,0.764347,0.915751,0.989011
0.510379,0.617827,0.764347,0.920635,0.993895
0.515263,0.617827,0.769231,0.920635,0.993895
0.515263,0.617827,0.769231,0.920635,0.998779
0.515263,0.622711,0.774115,0.925519,1.003663
0.520147,0.627595,0.769231,0.920635,1.003663
0.520147,0.627595,0.774115,0.930403,1.003663
0.520147,0.632479,0.778999,0.940171,1.008547
0.520147,0.632479,0.783883,0.935287,1.018315
0.525031,0.632479,0.783883,0.940171,1.018315
0.520147,0.632479,0.783883,0.945055,1.023199
0.525031,0.637363,0.793651,0.945055,1.018315
0.529915,0.642247,0.788767,0.949939,1.028083
0.529915,0.652015,0.793651,0.949939,1.028083
0.529915,0.647131,0.793651,0.959707,1.032967
0.534799,0.647131,0.803419,0.959707,1.037851
0.534799,0.652015,0.803419,0.959707,1.037851
0.534799,0.661783,0.808303,0.964591,1.037851
0.534799,0.652015,0.803419,0.969475,1.047619
0.539683,0.666667,0.803419,0.969475,1.047619
0.539683,0.661783,0.813187,0.974359,1.052503
0.539683,0.656899,0.818071,0.979243,1.052503
0.544567,0.661783,0.818071,0.979243,1.057387
0.544567,0.661783,0.822955,0.979243,1.057387
0.554335,0.661783,0.818071,0.979243,1.062271
0.549451,0.666667,0.822955,0.989011,1.067155
0.549451,0.671551,0.822955,0.989011,1.072039
0.554335,0.671551,0.827839,0.989011,1.067155
0.554335,0.676435,0.827839,0.998779,1.072039
0.554335,0.666667,0.837607,0.993895,1.072039
0.554335,0.676435,0.837607,0.998779,1.076923
0.568987,0.676435,0.832723,1.003663,1.081807
0.559219,0.681319,0.837607,1.008547,1.081807
0.564103,0.686203,0.837607,1.008547,1.086691
0.564103,0.686203,0.837607,1.013431,1.086691
0.559219,0.681319,0.847375,1.008547,1.091575
0.559219,0.686203,0.847375,1.018315,1.091575
0.568987,0.691087,0.847375,1.013431,1.096459
0.564103,0.691087,0.852259,1.023199,1.096459
0.568987,0.695971,0.857143,1.018315,1.096459
0.568987,0.695971,0.852259,1.023199,1.101343
0.568987,0.700855,0.852259,1.028083,1.101343
0.568987,0.700855,0.862027,1.028083,1.106228
0.578755,0.700855,0.862027,1.028083,1.106228
0.573871,0.700855,0.866911,1.032967,1.111112
0.578755,0.705739,0.866911,1.032967,1.115996
0.573871,0.705739,0.866911,1.037851,1.120880
0.588523,0.720391,0.871795,1.037851,1.115996
0.583639,0.705739,0.871795,1.042735,1.120880
0.578755,0.710623,0.866911,1.042735,1.125764
0.578755,0.715507,0.876679,1.042735,1.125764
0.583639,0.715507,0.881563,1.052503,1.125764
0.588523,0.715507,0.881563,1.052503,1.125764
0.583639,0.720391,0.881563,1.057387,1.135532
0.588523,0.715507,0.886447,1.052503,1.135532
0.588523,0.715507,0.886447,1.057387,1.140416
0.588523,0.720391,0.886447,1.057387,1.140416
0.593407,0.725275,0.891331,1.062271,1.145300
0.593407,0.725275,0.896215,1.062271,1.145300
0.593407,0.730159,0.896215,1.067155,1.145300
0.593407,0.730159,0.896215,1.067155,1.140416
0.598291,0.735043,0.901099,1.067155,1.155068
0.603175,0.735043,0.901099,1.072039,1.145300
0.598291,0.735043,0.905983,1.076923,1.155068
0.603175,0.739927,0.905983,1.076923,1.159952
0.608059,0.739927,0.910867,1.076923,1.159952
0.603175,0.739927,0.905983,1.081807,1.155068
0.612943,0.749695,0.910867,1.081807,1.155068
0.603175,0.744811,0.910867,1.081807,1.159952
0.608059,0.744811,0.915751,1.086691,1.164836
0.612943,0.744811,0.920635,1.086691,1.169720
0.612943,0.749695,0.920635,1.091575,1.169720
0.612943,0.749695,0.920635,1.096459,1.174604
0.622711,0.749695,0.920635,1.096459,1.174604
0.617827,0.754579,0.925519,1.096459,1.179488
0.612943,0.754579,0.925519,1.096459,1.174604
0.617827,0.754579,0.925519,1.101343,1.179488
0.622711,0.754579,0.930403,1.101343,1.184372
0.617827,0.749695,0.935287,1.106228,1.184372
0.622711,0.764347,0.935287,1.106228,1.184372
0.627595,0.759463,0.935287,1.111112,1.189256
0.622711,0.764347,0.935287,1.111112,1.189256
0.627595,0.764347,0.935287,1.111112,1.189256
0.627595,0.769231,0.940171,1.115996,1.194140
0.617827,0.764347,0.940171,1.120880,1.199024
0.627595,0.774115,0.940171,1.115996,1.194140
0.632479,0.769231,0.949939,1.120880,1.194140
0.632479,0.774115,0.945055,1.120880,1.199024
0.632479,0.774115,0.949939,1.125764,1.203908
0.632479,0.774115,0.949939,1.125764,1.208792
0.632479,0.778999,0.954823,1.125764,1.203908
0.632479,0.774115,0.954823,1.125764,1.208792
0.637363,0.778999,0.954823,1.130648,1.213676
0.632479,0.778999,0.954823,1.135532,1.213676
0.637363,0.783883,0.959707,1.135532,1.213676
0.642247,0.783883,0.964591,1.135532,1.213676
0.642247,0.783883,0.964591,1.140416,1.218560
0.642247,0.783883,0.964591,1.140416,1.218560
0.642247,0.788767,0.964591,1.145300,1.218560
0.647131,0.788767,0.964591,1.145300,1.218560
0.647131,0.798535,0.969475,1.145300,1.228328
0.642247,0.788767,0.969475,1.150184,1.223444
0.652015,0.793651,0.974359,1.150184,1.228328
0.656899,0.803419,0.974359,1.150184,1.223444
0.652015,0.798535,0.969475,1.155068,1.233212
0.656899,0.798535,0.974359,1.155068,1.233212
0.656899,0.798535,0.974359,1.155068,1.233212
0.656899,0.803419,0.979243,1.159952,1.238096
0.652015,0.803419,0.979243,1.159952,1.233212
0.661783,0.803419,0.979243,1.164836,1.238096
0.656899,0.813187,0.984127,1.164836,1.238096
0.661783,0.808303,0.984127,1.164836,1.242980
0.656899,0.808303,0.989011,1.164836,1.242980
0.656899,0.808303,0.984127,1.169720,1.247864
0.661783,0.813187,0.993895,1.164836,1.242980
0.656899,0.813187,0.993895,1.164836,1.247864
0.666667,0.813187,0.993895,1.174604,1.247864
0.666667,0.818071,0.993895,1.169720,1.247864
0.666667,0.813187,0.998779,1.179488,1.252748
0.666667,0.818071,0.998779,1.179488,1.257632
0.666667,0.813187,0.998779,1.179488,1.252748
0.666667,0.818071,1.003663,1.184372,1.252748
0.676435,0.818071,0.998779,1.179488,1.257632
0.671551,0.822955,1.003663,1.184372,1.257632
0.671551,0.822955,1.003663,1.184372,1.262516
0.671551,0.822955,1.008547,1.184372,1.262516
0.676435,0.827839,1.008547,1.189256,1.267400
0.671551,0.827839,1.003663,1.194140,1.267400
0.671551,0.822955,1.008547,1.194140,1.267400
0.676435,0.827839,1.013431,1.194140,1.267400
0.671551,0.822955,1.013431,1.194140,1.267400
0.681319,0.837607,1.013431,1.194140,1.267400
0.676435,0.832723,1.018315,1.194140,1.272284
0.676435,0.832723,1.013431,1.199024,1.277168
0.676435,0.837607,1.018315,1.199024,1.272284
0.686203,0.837607,1.018315,1.203908,1.277168
0.676435,0.837607,1.018315,1.199024,1.277168
0.681319,0.837607,1.023199,1.203908,1.277168
0.686203,0.837607,1.023199,1.199024,1.277168
0.681319,0.842491,1.028083,1.203908,1.282052
0.681319,0.842491,1.028083,1.208792,1.282052
0.686203,0.842491,1.028083,1.208792,1.282052
0.691087,0.842491,1.023199,1.208792,1.286936
0.686203,0.842491,1.028083,1.213676,1.286936
0.686203,0.842491,1.032967,1.208792,1.282052
0.691087,0.842491,1.037851,1.208792,1.286936
0.686203,0.847375,1.032967,1.213676,1.296704
0.686203,0.842491,1.032967,1.213676,1.296704
0.691087,0.847375,1.032967,1.223444,1.291820
0.695971,0.852259,1.032967,1.218560,1.291820
0.695971,0.837607,1.037851,1.223444,1.296704
0.691087,0.852259,1.042735,1.218560,1.291820
0.695971,0.852259,1.037851,1.223444,1.296704
0.695971,0.852259,1.037851,1.223444,1.291820
0.691087,0.847375,1.042735,1.228328,1.296704
0.700855,0.852259,1.042735,1.223444,1.301588
0.695971,0.852259,1.047619,1.223444,1.301588
0.700855,0.857143,1.042735,1.228328,1.301588
0.700855,0.857143,1.042735,1.228328,1.301588
0.700855,0.862027,1.042735,1.233212,1.306472
0.705739,0.862027,1.052503,1.228328,1.306472
0.710623,0.862027,1.047619,1.233212,1.311356
0.705739,0.862027,1.052503,1.233212,1.311356
0.695971,0.857143,1.047619,1.238096,1.311356
0.705739,0.862027,1.052503,1.233212,1.311356
0.700855,0.862027,1.057387,1.233212,1.311356
0.695971,0.866911,1.057387,1.238096,1.311356
0.705739,0.862027,1.057387,1.242980,1.316240
0.710623,0.866911,1.052503,1.238096,1.311356
0.705739,0.866911,1.052503,1.238096,1.316240
0.700855,0.876679,1.057387,1.242980,1.316240
0.700855,0.866911,1.067155,1.242980,1.316240
0.710623,0.871795,1.057387,1.242980,1.321124
0.705739,0.871795,1.057387,1.247864,1.321124
0.710623,0.866911,1.062271,1.247864,1.321124
0.705739,0.871795,1.067155,1.247864,1.321124
0.715507,0.876679,1.067155,1.247864,1.321124
0.705739,0.871795,1.062271,1.247864,1.326008
0.705739,0.871795,1.067155,1.247864,1.326008
0.710623,0.871795,1.067155,1.247864,1.330892
0.715507,0.876679,1.067155,1.247864,1.326008
0.710623,0.871795,1.072039,1.252748,1.326008
0.715507,0.876679,1.076923,1.247864,1.330892
0.715507,0.876679,1.076923,1.257632,1.330892
0.710623,0.876679,1.072039,1.257632,1.330892
0.715507,0.881563,1.072039,1.257632,1.335776
0.720391,0.881563,1.067155,1.257632,1.330892
0.715507,0.881563,1.076923,1.257632,1.335776
0.715507,0.881563,1.076923,1.262516,1.335776
0.720391,0.881563,1.076923,1.262516,1.340660
0.720391,0.886447,1.072039,1.262516,1.340660
0.715507,0.886447,1.076923,1.262516,1.335776
0.725275,0.886447,1.076923,1.267400,1.340660
0.730159,0.881563,1.081807,1.262516,1.340660
0.720391,0.886447,1.081807,1.262516,1.340660
0.720391,0.886447,1.081807,1.262516,1.340660
0.725275,0.891331,1.081807,1.262516,1.345544
0.725275,0.891331,1.081807,1.267400,1.340660
0.720391,0.891331,1.081807,1.272284,1.340660
0.725275,0.891331,1.081807,1.272284,1.345544
0.730159,0.891331,1.091575,1.272284,1.345544
0.730159,0.891331,1.086691,1.272284,1.345544
0.725275,0.891331,1.081807,1.272284,1.350428
0.725275,0.891331,1.081807,1.272284,1.350428
0.730159,0.896215,1.086691,1.272284,1.350428
0.730159,0.896215,1.086691,1.277168,1.350428
0.730159,0.891331,1.086691,1.277168,1.350428
0.730159,0.901099,1.091575,1.277168,1.345544
0.725275,0.896215,1.091575,1.277168,1.350428
0.735043,0.896215,1.091575,1.282052,1.350428
0.730159,0.901099,1.091575,1.277168,1.350428
0.730159,0.896215,1.096459,1.277168,1.355312
0.735043,0.896215,1.091575,1.282052,1.355312
0.730159,0.896215,1.096459,1.282052,1.355312
0.735043,0.901099,1.096459,1.282052,1.355312
0.730159,0.901099,1.096459,1.282052,1.355312
0.735043,0.901099,1.091575,1.286936,1.355312
0.735043,0.901099,1.096459,1.282052,1.355312
0.739927,0.901099,1.096459,1.286936,1.360196
0.739927,0.910867,1.096459,1.286936,1.360196
0.735043,0.901099,1.096459,1.286936,1.360196
0.735043,0.905983,1.101343,1.286936,1.360196
0.739927,0.910867,1.096459,1.286936,1.360196
0.739927,0.901099,1.101343,1.291820,1.360196
0.739927,0.905983,1.101343,1.291820,1.360196
0.739927,0.905983,1.101343,1.291820,1.369964
0.735043,0.910867,1.101343,1.291820,1.365080
0.739927,0.910867,1.106228,1.291820,1.365080
0.739927,0.910867,1.106228,1.286936,1.369964
0.744811,0.910867,1.106228,1.296704,1.369964
0.744811,0.905983,1.106228,1.296704,1.369964
0.739927,0.901099,1.115996,1.296704,1.369964
0.744811,0.910867,1.106228,1.296704,1.369964
0.739927,0.915751,1.111112,1.291820,1.369964
0.744811,0.910867,1.111112,1.301588,1.369964
0.739927,0.910867,1.106228,1.301588,1.369964
0.744811,0.910867,1.106228,1.296704,1.369964
0.744811,0.915751,1.111112,1.301588,1.374848
0.749695,0.920635,1.111112,1.301588,1.374848
0.744811,0.915751,1.115996,1.301588,1.369964
0.744811,0.925519,1.111112,1.306472,1.374848
0.744811,0.920635,1.111112,1.301588,1.374848
0.749695,0.910867,1.111112,1.306472,1.374848
0.749695,0.920635,1.115996,1.296704,1.379732
0.749695,0.920635,1.115996,1.306472,1.374848
0.749695,0.925519,1.115996,1.306472,1.379732
0.749695,0.915751,1.120880,1.306472,1.374848
0.754579,0.930403,1.115996,1.306472,1.379732
0.749695,0.925519,1.115996,1.306472,1.374848
0.749695,0.920635,1.120880,1.306472,1.379732
0.754579,0.925519,1.120880,1.306472,1.384616
0.749695,0.925519,1.120880,1.306472,1.384616
0.754579,0.925519,1.120880,1.311356,1.379732
0.759463,0.920635,1.120880,1.306472,1.384616
0.754579,0.925519,1.120880,1.316240,1.379732
0.754579,0.925519,1.120880,1.311356,1.384616
0.754579,0.925519,1.125764,1.311356,1.384616
0.754579,0.925519,1.120880,1.316240,1.384616
0.754579,0.930403,1.125764,1.311356,1.389500
0.754579,0.930403,1.120880,1.316240,1.389500
0.754579,0.925519,1.125764,1.311356,1.389500
0.764347,0.930403,1.125764,1.316240,1.394384
0.754579,0.930403,1.125764,1.316240,1.394384
0.754579,0.925519,1.130648,1.321124,1.389500
0.759463,0.935287,1.125764,1.316240,1.394384
0.754579,0.935287,1.130648,1.321124,1.394384
0.759463,0.930403,1.130648,1.321124,1.394384
0.759463,0.925519,1.130648,1.321124,1.394384
0.754579,0.930403,1.135532,1.321124,1.399268
0.764347,0.935287,1.130648,1.321124,1.399268
0.759463,0.940171,1.135532,1.321124,1.399268
0.764347,0.935287,1.130648,1.321124,1.399268
0.764347,0.935287,1.135532,1.326008,1.399268
0.769231,0.940171,1.135532,1.326008,1.399268
0.764347,0.940171,1.135532,1.321124,1.399268
0.764347,0.935287,1.135532,1.326008,1.399268
0.764347,0.940171,1.135532,1.330892,1.399268
0.769231,0.940171,1.135532,1.326008,1.399268
0.764347,0.935287,1.140416,1.326008,1.399268
0.764347,0.935287,1.140416,1.330892,1.399268
0.764347,0.940171,1.140416,1.330892,1.399268
0.764347,0.935287,1.135532,1.330892,1.399268
0.764347,0.945055,1.145300,1.330892,1.404152
0.769231,0.940171,1.135532,1.330892,1.404152
0.769231,0.940171,1.140416,1.330892,1.399268
0.769231,0.940171,1.140416,1.330892,1.409036
0.764347,0.940171,1.140416,1.330892,1.409036
0.769231,0.940171,1.145300,1.335776,1.409036
0.769231,0.945055,1.145300,1.335776,1.409036
0.769231,0.940171,1.145300,1.335776,1.409036
0.769231,0.945055,1.145300,1.335776,1.409036
0.769231,0.940171,1.145300,1.340660,1.409036
0.769231,0.945055,1.145300,1.335776,1.409036
0.764347,0.940171,1.150184,1.340660,1.413920
0.769231,0.945055,1.145300,1.335776,1.409036
0.769231,0.945055,1.145300,1.340660,1.409036
0.769231,0.945055,1.145300,1.340660,1.418804
0.769231,0.945055,1.150184,1.340660,1.413920
0.769231,0.949939,1.145300,1.340660,1.418804
0.778999,0.940171,1.145300,1.340660,1.413920
0.769231,0.949939,1.150184,1.340660,1.413920
0.774115,0.945055,1.150184,1.345544,1.418804
0.774115,0.945055,1.155068,1.340660,1.413920
0.774115,0.949939,1.150184,1.345544,1.418804
0.774115,0.949939,1.150184,1.345544,1.418804
0.778999,0.949939,1.155068,1.345544,1.423688
0.764347,0.949939,1.155068,1.345544,1.413920
0.774115,0.949939,1.155068,1.345544,1.423688
0.778999,0.954823,1.155068,1.340660,1.418804
0.778999,0.954823,1.150184,1.345544,1.423688
0.783883,0.949939,1.155068,1.350428,1.423688
0.778999,0.954823,1.155068,1.350428,1.418804
0.778999,0.949939,1.155068,1.345544,1.418804
0.778999,0.954823,1.155068,1.350428,1.423688
0.783883,0.954823,1.155068,1.350428,1.423688
0.778999,0.954823,1.155068,1.350428,1.423688
0.783883,0.954823,1.159952,1.350428,1.423688
0.783883,0.954823,1.159952,1.350428,1.423688
0.778999,0.959707,1.155068,1.350428,1.423688
0.778999,0.959707,1.159952,1.350428,1.428572
0.778999,0.964591,1.155068,1.350428,1.428572
0.783883,0.959707,1.155068,1.350428,1.428572
0.783883,0.959707,1.155068,1.360196,1.428572
0.778999,0.959707,1.164836,1.355312,1.428572
0.783883,0.959707,1.164836,1.355312,1.428572
0.783883,0.959707,1.159952,1.360196,1.433456
0.774115,0.954823,1.159952,1.355312,1.433456
0.788767,0.964591,1.159952,1.360196,1.433456
0.783883,0.959707,1.159952,1.355312,1.433456
0.783883,0.959707,1.155068,1.360196,1.428572
0.783883,0.959707,1.169720,1.355312,1.433456
0.783883,0.964591,1.164836,1.355312,1.428572
0.783883,0.959707,1.164836,1.355312,1.433456
0.783883,0.964591,1.164836,1.360196,1.433456
0.788767,0.964591,1.169720,1.360196,1.433456
0.783883,0.954823,1.169720,1.360196,1.433456
0.783883,0.964591,1.164836,1.365080,1.433456
0.783883,0.959707,1.164836,1.360196,1.438340
0.783883,0.964591,1.164836,1.365080,1.438340
0.783883,0.969475,1.164836,1.360196,1.438340
0.778999,0.959707,1.164836,1.365080,1.433456
0.788767,0.959707,1.169720,1.360196,1.438340
0.788767,0.964591,1.164836,1.365080,1.443224
0.793651,0.964591,1.169720,1.365080,1.438340
0.788767,0.964591,1.174604,1.365080,1.443224
0.788767,0.969475,1.174604,1.365080,1.438340
0.783883,0.959707,1.174604,1.365080,1.438340
0.783883,0.964591,1.179488,1.365080,1.438340
0.788767,0.969475,1.169720,1.365080,1.443224
0.783883,0.969475,1.174604,1.369964,1.438340
0.783883,0.964591,1.174604,1.365080,1.438340
