# x y
0.000	  16.800
1.000	  16.800
2.000	  16.800
3.000	  16.800
4.000	  16.800
5.000	  16.800
6.000	  18.000
7.000	  16.800
8.000	  16.800
9.000	  16.800
10.000	16.800
11.000	22.800
12.000	22.800
13.000	24.000
14.000	24.000
15.000	22.800
16.000	24.000
17.000	22.800
18.000	24.000
19.000	22.800
20.000	24.000
21.000	22.800
22.000	24.000
23.000	24.000
24.000	22.800
25.000	24.000
26.000	24.000
27.000	22.800
28.000	24.000
29.000	24.000
30.000	22.800
31.000	24.000
32.000	22.800
33.000	24.000
34.000	24.000
35.000	22.800
36.000	24.000
37.000	22.800
38.000	24.000
39.000	22.800
40.000	24.000
41.000	24.000
42.000	22.800
43.000	24.000
44.000	22.800
45.000	24.000
46.000	22.800
47.000	24.000
48.000	22.800
49.000	24.000
50.000	22.800
51.000	24.000
52.000	22.800
53.000	24.000
54.000	24.000
55.000	22.800
56.000	24.000
57.000	22.800
58.000	24.000
59.000	22.800
60.000	24.000
61.000	24.000
62.000	22.800
63.000	24.000
64.000	22.800
65.000	24.000
66.000	22.800
67.000	24.000
68.000	22.800
69.000	24.000
70.000	22.800
71.000	24.000
72.000	24.000
73.000	22.800
74.000	24.000
75.000	24.000
76.000	22.800
77.000	24.000
78.000	24.000
79.000	22.800
80.000	24.000
81.000	22.800
82.000	24.000
83.000	22.800
84.000	24.000
85.000	22.800
86.000	24.000
87.000	24.000
88.000	22.800
89.000	24.000
90.000	22.800
91.000	24.000
92.000	22.800
93.000	24.000
94.000	22.800
95.000	24.000
96.000	22.800
97.000	24.000
98.000	24.000
99.000	22.800
100.000	24.000
101.000	22.800
102.000	24.000
103.000	22.800
104.000	24.000
105.000	24.000
106.000	22.800
107.000	24.000
108.000	22.800
109.000	24.000
110.000	22.800
111.000	24.000
112.000	22.800
113.000	24.000
114.000	22.800
115.000	24.000
116.000	22.800
117.000	24.000
118.000	24.000
119.000	22.800
120.000	24.000
121.000	22.800
122.000	24.000
123.000	22.800
124.000	24.000
125.000	22.800
126.000	24.000
127.000	22.800
128.000	24.000
129.000	22.800
130.000	24.000
131.000	24.000
132.000	22.800
133.000	24.000
134.000	22.800
135.000	24.000
136.000	22.800
137.000	24.000
138.000	24.000
139.000	22.800
140.000	24.000
141.000	22.800
142.000	24.000
143.000	22.800
144.000	24.000
145.000	22.800
146.000	24.000
147.000	24.000
148.000	22.800
