#	x	y
0	  -0.010
1	  0.010
2	  0.000
3	  -0.005
4	  0.005
5	  0.000
6	  0.005
7	  0.000
8	  -0.010
9	  0.005
10	0.010
11	0.000
12	0.014
13	0.020
14	0.019
15	0.020
16	0.034
17	0.034
18	0.039
19	0.035
20	0.024
21	0.044
22	0.039
23	0.039
24	0.039
25	0.039
26	0.044
27	0.049
28	0.029
29	0.044
30	0.049
31	0.029
32	0.044
33	0.044
34	0.054
35	0.025
36	0.048
37	0.049
38	0.039
39	0.039
40	0.039
41	0.044
42	0.035
43	0.044
44	0.043
45	0.035
46	0.039
47	0.034
48	0.039
49	0.034
50	0.030
51	0.043
52	0.035
53	0.034
54	0.034
55	0.029
56	0.030
57	0.039
58	0.034
59	0.039
60	0.024
61	0.035
62	0.029
63	0.034
64	0.024
65	0.030
66	0.029
67	0.029
68	0.015
69	0.034
70	0.025
71	0.029
72	0.020
73	0.029
74	0.019
75	0.030
76	0.019
77	0.020
78	0.024
79	0.025
80	0.019
81	0.029
82	0.015
83	0.020
84	0.014
85	0.025
86	0.014
87	0.020
88	0.019
89	0.015
90	0.020
91	0.014
92	0.020
93	0.019
94	0.015
95	0.015
96	0.019
97	0.015
98	0.014
99	0.015
100	0.010
101	0.010
102	0.014
103	0.015
104	0.010
105	0.014
106	0.015
107	0.015
108	0.009
109	0.010
110	0.015
111	0.005
112	0.014
113	0.010
114	0.010
115	0.015
116	0.009
117	0.010
118	0.015
119	0.005
120	0.014
121	0.005
122	0.010
123	0.010
124	0.009
125	0.005
126	0.015
127	0.005
128	0.010
129	0.009
130	0.005
131	0.010
132	0.005
133	0.005
134	0.010
135	0.009
136	0.005
137	0.005
138	0.010
139	0.005
140	0.005
141	0.009
142	0.000
143	0.010
144	0.010
145	0.000
146	0.005
147	0.005
148	0.010
149	0.004
150	0.005
151	0.005
152	0.005
153	0.000
154	0.010
155	0.005
156	0.000
157	0.000
158	0.005
159	0.004
160	-0.004
161	0.009
162	0.010
163	0.005
164	0.000
165	0.010
166	0.000
167	0.005
168	0.000
169	0.009
170	0.005
171	0.000
172	0.000
173	0.005
174	0.000
175	0.005
176	0.005
177	0.000
178	0.000
179	0.000
180	0.005
181	0.005
182	0.005
183	0.000
184	0.000
185	0.005
186	0.004
187	0.000
188	0.000
189	0.005
190	0.005
191	-0.005
192	0.000
193	0.005
194	0.000
195	0.010
196	-0.005
197	0.000
198	0.005
199	0.000
200	0.000
201	0.005
202	0.005
203	0.005
204	-0.005
205	0.000
206	0.005
207	0.000
208	0.000
209	0.000
210	0.000
211	0.000
212	0.000
213	0.000
214	0.000
215	0.004
216	0.005
217	-0.009
218	0.004
219	0.010
220	-0.005
221	0.005
222	0.005
223	0.000
224	0.000
225	0.000
226	0.000
227	0.005
228	0.000
229	0.005
230	0.000
231	0.000
232	0.005
233	0.000
234	0.010
235	0.000
236	0.000
237	0.000
238	0.004
239	0.000
240	0.005
241	-0.005
242	0.010
243	-0.010
244	0.005
245	0.000
246	0.005
247	-0.010
248	0.000
249	0.000
250	0.005
251	-0.005
252	0.000
253	0.005
254	-0.005
255	0.005
256	0.000
257	-0.005
258	0.000
259	0.000
260	0.000
261	0.000
262	0.000
263	0.000
264	0.000
265	0.000
266	0.000
267	0.000
268	0.010
269	-0.005
270	0.000
271	0.005
272	0.000
273	0.000
274	0.005
275	0.000
276	0.000
277	0.000
278	0.000
279	0.005
280	-0.005
281	0.005
282	0.005
283	-0.005
284	0.010
285	-0.010
286	0.005
287	0.000
288	0.005
289	0.000
290	0.000
291	0.000
292	0.000
293	0.000
294	0.005
295	0.000
296	0.000
297	0.005
298	0.004
299	-0.004
300	0.000
301	0.000
302	0.000
303	0.004
304	0.000
305	-0.004
306	0.000
307	0.000
308	0.000
309	0.000
310	0.000
311	0.000
312	0.000
313	0.000
314	0.000
315	-0.005
316	0.005
317	-0.005
318	0.000
319	0.005
320	0.000
321	0.000
322	0.000
323	0.000
324	0.000
325	0.000
326	0.000
327	0.000
328	0.000
329	0.000
330	-0.005
331	0.000
332	0.005
333	0.000
334	0.004
335	-0.004
336	0.004
337	-0.004
338	0.004
339	0.000
340	0.000
341	0.000
342	0.000
343	-0.004
344	0.000
345	0.000
346	0.000
347	-0.005
348	0.005
349	0.000
350	0.000
351	0.000
352	-0.005
353	0.000
354	0.000
355	0.000
356	0.005
357	-0.010
358	0.000
359	0.000
360	0.000
361	0.000
362	-0.005
363	0.005
364	0.000
365	0.000
366	-0.005
367	0.005
368	0.000
369	0.000
370	-0.005
371	0.000
372	0.005
373	-0.005
374	0.005
375	0.000
376	0.000
377	-0.005
378	-0.005
379	0.005
380	0.005
381	-0.010
382	0.000
383	0.000
384	0.000
385	0.000
386	0.000
387	0.000
388	0.000
389	-0.010
390	0.005
391	0.000
392	0.000
393	0.000
394	0.000
395	0.000
396	0.000
397	0.005
398	0.005
399	-0.005
400	0.000
401	0.000
402	0.000
403	0.000
404	0.000
405	0.000
406	0.000
407	0.000
408	0.005
409	0.000
410	0.000
411	0.000
412	-0.005
413	0.005
414	0.000
415	0.000
416	0.000
417	0.000
418	0.005
419	0.000
420	
