#1	30.000	1.123	208.600	0.000
231	8.246	28.547	0
232	8.512	28.318	0
233	8.676	28.180	0
234	8.737	28.134	0
235	8.902	27.997	0
236	9.016	27.905	0
237	9.182	27.767	0
238	9.298	27.676	0
239	9.413	27.584	0
240	9.530	27.492	0
241	9.646	27.401	0
242	9.712	27.355	0
243	9.829	27.263	0
244	9.999	27.125	0
245	10.221	26.942	0
246	10.134	27.034	0
247	10.202	26.988	0
248	10.321	26.896	0
249	10.441	26.804	0
250	10.562	26.713	0
251	10.579	26.713	0
252	10.649	26.667	0
253	10.718	26.621	0
254	10.788	26.575	0
255	10.910	26.483	0
256	10.877	26.529	0
257	10.999	26.438	0
258	11.070	26.392	0
259	11.141	26.346	0
260	11.109	26.392	0
261	11.283	26.254	0
262	11.200	26.346	0
263	11.323	26.254	0
264	11.343	26.254	0
265	11.312	26.300	0
266	11.383	26.254	0
267	11.403	26.254	0
268	11.424	26.254	0
269	11.444	26.254	0
270	11.464	26.254	0
271	11.536	26.208	0
272	11.505	26.254	0
273	11.576	26.208	0
274	11.597	26.208	0
275	11.514	26.300	0
276	11.585	26.254	0
277	11.606	26.254	0
278	11.574	26.300	0
279	11.542	26.346	0
280	11.562	26.346	0
281	11.582	26.346	0
282	11.653	26.300	0
283	11.518	26.438	0
284	11.537	26.438	0
285	11.556	26.438	0
286	11.524	26.483	0
287	11.491	26.529	0
288	11.510	26.529	0
289	11.477	26.575	0
290	11.547	26.529	0
291	11.514	26.575	0
292	11.481	26.621	0
293	11.396	26.713	0
294	11.310	26.804	0
295	11.431	26.713	0
296	11.294	26.850	0
297	11.259	26.896	0
298	11.173	26.988	0
299	11.240	26.942	0
300	11.205	26.988	0
301	11.170	27.034	0
302	11.031	27.171	0
303	10.995	27.217	0
304	11.010	27.217	0
305	10.870	27.355	0
306	10.884	27.355	0
307	10.795	27.446	0
308	10.705	27.538	0
309	10.615	27.630	0
310	10.731	27.538	0
311	10.590	27.676	0
312	10.602	27.676	0
313	10.408	27.859	0
314	10.420	27.859	0
315	10.328	27.951	0
316	10.236	28.043	0
317	10.298	27.997	0
318	10.154	28.134	0
319	10.061	28.226	0
320	10.019	28.272	0
321	9.976	28.318	0
322	9.882	28.409	0
323	9.839	28.455	0
324	9.744	28.547	0
325	9.700	28.593	0
326	9.501	28.776	0
327	9.560	28.731	0
328	9.515	28.776	0
329	9.418	28.868	0
330	9.321	28.960	0
331	9.327	28.960	0
332	9.177	29.097	0
333	9.079	29.189	0
334	9.032	29.235	0
335	8.984	29.281	0
336	8.936	29.327	0
337	8.682	29.556	0
338	8.684	29.556	0
339	8.635	29.602	0
340	8.482	29.739	0
341	8.432	29.785	0
342	8.330	29.877	0
343	8.228	29.969	0
344	8.228	29.969	0
345	8.176	30.015	0
346	8.073	30.106	0
347	8.072	30.106	0
348	8.020	30.152	0
349	7.916	30.244	0
350	7.811	30.336	0
351	7.758	30.381	0
352	7.653	30.473	0
353	7.650	30.473	0
354	7.544	30.565	0
355	7.541	30.565	0
356	7.487	30.611	0
357	7.483	30.611	0
358	7.377	30.702	0
359	7.322	30.748	0
360	7.317	30.748	0
361	7.262	30.794	0
362	7.257	30.794	0
363	7.202	30.840	0
364	7.094	30.932	0
365	7.089	30.932	0
366	7.135	30.886	0
367	7.079	30.932	0
368	7.022	30.978	0
369	7.120	30.886	0
370	7.012	30.978	0
371	7.007	30.978	0
372	7.002	30.978	0
373	7.048	30.932	0
374	6.940	31.023	0
375	6.986	30.978	0
376	6.981	30.978	0
377	7.027	30.932	0
378	6.971	30.978	0
379	6.965	30.978	0
380	7.012	30.932	0
381	7.058	30.886	0
382	7.105	30.840	0
383	7.101	30.840	0
384	7.199	30.748	0
385	7.144	30.794	0
386	7.243	30.702	0
387	7.239	30.702	0
388	7.390	30.565	0
389	7.387	30.565	0
390	7.384	30.565	0
391	7.432	30.519	0
392	7.585	30.381	0
393	7.582	30.381	0
394	7.632	30.336	0
395	7.630	30.336	0
396	7.783	30.198	0
397	7.782	30.198	0
398	7.988	30.015	0
399	7.988	30.015	0
400	8.039	29.969	0
401	8.091	29.923	0
402	8.246	29.785	0
403	8.247	29.785	0
404	8.352	29.694	0
405	8.405	29.648	0
406	8.459	29.602	0
407	8.616	29.464	0
408	8.618	29.464	0
409	8.725	29.372	0
410	8.780	29.327	0
411	8.835	29.281	0
412	8.942	29.189	0
413	8.998	29.143	0
414	9.157	29.006	0
415	9.111	29.051	0
416	9.219	28.960	0
417	9.173	29.006	0
418	9.334	28.868	0
419	9.340	28.868	0
420	9.346	28.868	0
421	9.507	28.731	0
422	9.514	28.731	0
423	9.572	28.685	0
424	9.631	28.639	0
425	9.690	28.593	0
426	9.646	28.639	0
427	9.756	28.547	0
428	9.816	28.501	0
429	9.824	28.501	0
430	9.884	28.455	0
431	9.892	28.455	0
432	10.003	28.364	0
433	10.012	28.364	0
434	10.021	28.364	0
435	10.030	28.364	0
436	10.039	28.364	0
437	10.099	28.318	0
438	10.160	28.272	0
439	10.169	28.272	0
440	10.178	28.272	0
441	10.239	28.226	0
442	10.197	28.272	0
443	10.258	28.226	0
444	10.268	28.226	0
445	10.329	28.180	0
446	10.287	28.226	0
447	10.297	28.226	0
448	10.358	28.180	0
449	10.316	28.226	0
450	10.274	28.272	0
451	10.283	28.272	0
452	10.344	28.226	0
453	10.354	28.226	0
454	10.312	28.272	0
455	10.321	28.272	0
456	10.330	28.272	0
457	10.288	28.318	0
458	10.194	28.409	0
459	10.254	28.364	0
460	10.211	28.409	0
461	10.271	28.364	0
462	10.177	28.455	0
463	10.237	28.409	0
464	10.194	28.455	0
465	10.202	28.455	0
466	10.107	28.547	0
467	10.166	28.501	0
468	10.020	28.639	0
469	10.079	28.593	0
470	9.983	28.685	0
471	9.990	28.685	0
472	9.997	28.685	0
473	9.849	28.822	0
474	9.856	28.822	0
475	9.759	28.914	0
476	9.816	28.868	0
477	9.719	28.960	0
478	9.725	28.960	0
479	9.679	29.006	0
480	9.632	29.051	0
481	9.586	29.097	0
482	9.487	29.189	0
483	9.440	29.235	0
484	9.496	29.189	0
485	9.397	29.281	0
486	9.298	29.372	0
487	9.198	29.464	0
488	9.252	29.418	0
489	9.204	29.464	0
490	9.155	29.510	0
491	9.106	29.556	0
492	9.109	29.556	0
493	9.059	29.602	0
494	8.958	29.694	0
495	8.805	29.831	0
496	8.806	29.831	0
497	8.755	29.877	0
498	8.704	29.923	0
499	8.705	29.923	0
500	8.653	29.969	0
501	8.499	30.106	0
502	8.498	30.106	0
503	8.394	30.198	0
504	8.342	30.244	0
505	8.340	30.244	0
506	8.287	30.290	0
507	8.234	30.336	0
508	8.181	30.381	0
509	8.024	30.519	0
510	8.073	30.473	0
511	7.915	30.611	0
512	7.964	30.565	0
513	7.857	30.657	0
514	7.802	30.702	0
515	7.798	30.702	0
516	7.949	30.565	0
517	7.740	30.748	0
518	7.684	30.794	0
519	7.628	30.840	0
520	7.624	30.840	0
521	7.619	30.840	0
522	7.563	30.886	0
523	7.558	30.886	0
524	7.450	30.978	0
525	7.445	30.978	0
526	7.440	30.978	0
527	7.331	31.069	0
528	7.377	31.023	0
529	7.320	31.069	0
530	7.314	31.069	0
531	7.360	31.023	0
532	7.251	31.115	0
533	7.297	31.069	0
534	7.343	31.023	0
535	7.337	31.023	0
536	7.280	31.069	0
537	7.223	31.115	0
538	7.320	31.023	0
539	7.366	30.978	0
540	7.361	30.978	0
541	7.304	31.023	0
542	7.350	30.978	0
543	7.397	30.932	0
544	7.392	30.932	0
545	7.490	30.840	0
546	7.485	30.840	0
547	7.532	30.794	0
548	7.528	30.794	0
549	7.575	30.748	0
550	7.623	30.702	0
551	7.671	30.657	0
552	7.719	30.611	0
553	7.716	30.611	0
554	7.816	30.519	0
555	7.761	30.565	0
556	7.861	30.473	0
557	7.910	30.427	0
558	7.960	30.381	0
559	8.061	30.290	0
560	8.111	30.244	0
561	8.161	30.198	0
562	8.160	30.198	0
563	8.262	30.106	0
564	8.314	30.060	0
565	8.365	30.015	0
566	8.468	29.923	0
567	8.468	29.923	0
568	8.572	29.831	0
569	8.573	29.831	0
570	8.677	29.739	0
571	8.679	29.739	0
572	8.732	29.694	0
573	8.888	29.556	0
574	8.839	29.602	0
575	8.893	29.556	0
576	8.947	29.510	0
577	8.949	29.510	0
578	9.055	29.418	0
579	9.110	29.372	0
580	9.113	29.372	0
581	9.220	29.281	0
582	9.172	29.327	0
583	9.331	29.189	0
584	9.283	29.235	0
585	9.339	29.189	0
586	9.447	29.097	0
587	9.452	29.097	0
588	9.457	29.097	0
589	9.461	29.097	0
590	9.518	29.051	0
591	9.523	29.051	0
592	9.580	29.006	0
593	9.585	29.006	0
594	9.642	28.960	0
595	9.596	29.006	0
596	9.705	28.914	0
597	9.710	28.914	0
598	9.716	28.914	0
599	9.774	28.868	0
600	9.780	28.868	0
601	9.838	28.822	0
602	9.792	28.868	0
603	9.798	28.868	0
604	9.804	28.868	0
605	9.811	28.868	0
606	9.868	28.822	0
607	9.875	28.822	0
608	9.829	28.868	0
609	9.835	28.868	0
610	9.842	28.868	0
611	9.899	28.822	0
612	9.854	28.868	0
613	9.912	28.822	0
614	9.815	28.914	0
615	9.821	28.914	0
616	9.827	28.914	0
617	9.884	28.868	0
618	9.890	28.868	0
619	9.793	28.960	0
620	9.747	29.006	0
621	9.752	29.006	0
622	9.706	29.051	0
623	9.711	29.051	0
624	9.665	29.097	0
625	9.669	29.097	0
626	9.674	29.097	0
627	9.679	29.097	0
628	9.632	29.143	0
629	9.585	29.189	0
630	9.538	29.235	0
631	9.542	29.235	0
632	9.546	29.235	0
633	9.447	29.327	0
634	9.399	29.372	0
635	9.351	29.418	0
636	9.354	29.418	0
637	9.357	29.418	0
638	9.205	29.556	0
639	9.260	29.510	0
640	9.159	29.602	0
641	9.213	29.556	0
642	9.163	29.602	0
643	9.166	29.602	0
644	9.064	29.694	0
645	9.015	29.739	0
646	9.068	29.694	0
647	9.018	29.739	0
648	8.864	29.877	0
649	8.865	29.877	0
650	8.865	29.877	0
651	8.918	29.831	0
652	8.815	29.923	0
653	8.661	30.060	0
654	8.712	30.015	0
655	8.609	30.106	0
656	8.660	30.060	0
657	8.556	30.152	0
658	8.504	30.198	0
659	8.554	30.152	0
660	8.399	30.290	0
661	8.397	30.290	0
662	8.292	30.381	0
663	8.290	30.381	0
664	8.288	30.381	0
665	8.183	30.473	0
666	8.180	30.473	0
667	8.126	30.519	0
668	8.124	30.519	0
669	8.121	30.519	0
670	8.066	30.565	0
671	8.012	30.611	0
672	7.957	30.657	0
673	8.005	30.611	0
674	7.847	30.748	0
675	7.894	30.702	0
676	7.890	30.702	0
677	7.835	30.748	0
678	7.831	30.748	0
679	7.879	30.702	0
680	7.772	30.794	0
681	7.716	30.840	0
682	7.763	30.794	0
683	7.707	30.840	0
684	7.702	30.840	0
685	7.698	30.840	0
686	7.642	30.886	0
687	7.689	30.840	0
688	7.632	30.886	0
689	7.628	30.886	0
690	7.623	30.886	0
691	7.670	30.840	0
692	7.614	30.886	0
693	7.660	30.840	0
694	7.604	30.886	0
695	7.651	30.840	0
696	7.647	30.840	0
697	7.539	30.932	0
698	7.585	30.886	0
699	7.581	30.886	0
700	7.576	30.886	0
701	7.571	30.886	0
702	7.566	30.886	0
703	7.613	30.840	0
704	7.609	30.840	0
705	7.604	30.840	0
706	7.548	30.886	0
707	7.698	30.748	0
708	7.642	30.794	0
709	7.690	30.748	0
710	7.686	30.748	0
711	7.733	30.702	0
712	7.781	30.657	0
713	7.778	30.657	0
714	7.826	30.611	0
715	7.874	30.565	0
716	7.871	30.565	0
717	7.816	30.611	0
718	7.916	30.519	0
719	7.965	30.473	0
720	7.963	30.473	0
721	7.960	30.473	0
722	8.061	30.381	0
723	8.110	30.336	0
724	8.109	30.336	0
725	8.158	30.290	0
726	8.208	30.244	0
727	8.207	30.244	0
728	8.258	30.198	0
729	8.308	30.152	0
730	8.307	30.152	0
731	8.410	30.060	0
732	8.461	30.015	0
733	8.409	30.060	0
734	8.512	29.969	0
735	8.512	29.969	0
736	8.513	29.969	0
737	8.668	29.831	0
738	8.668	29.831	0
739	8.669	29.831	0
